,120天最高價,120天最低價,120天最高價預測
2312_20200109,0.0530035335689045,-0.3830388692579505,0.3450795274867748
2314_20201214,0.5925394548063126,-0.2252510760401722,0.5594309926444653
2331_20201217,0.699530516431925,-0.096244131455399,0.6590067340615032
2332_20200608,0.4121212121212121,-0.1909090909090909,0.28365071651437207
2363_20201201,0.7887788778877888,-0.0363036303630363,-0.04449461353430574
2382_20200508,0.2839879154078549,-0.0271903323262839,0.36810931474300235
2390_20200618,0.3966005665722379,-0.1869688385269121,0.6657102893695224
2395_20200703,0.0736196319018405,-0.1595092024539877,0.3055538031875962
2412_20200630,0.0,-0.0897435897435897,0.1456724906304558
2454_20200520,0.592901878914405,-0.081419624217119,0.3499800538906545
2497_20201201,0.4145161290322581,-0.1806451612903226,0.32256221951388825
2504_20200703,0.7891566265060239,-0.0572289156626506,0.16488103351762265
2537_20200902,0.0,-0.2885245901639344,0.04958773244381451
2605_20201222,0.8280542986425338,-0.2262443438914027,0.23873415878797877
2606_20201229,1.265,-0.225,0.27755063899834315
2607_20201026,0.6785714285714286,-0.0649350649350649,0.21697462479365334
2610_20201221,0.7404580152671757,-0.2389312977099236,0.388796544328034
2611_20201230,3.052863436123348,-0.224669603524229,0.25161055696386536
2613_20201218,0.8135198135198135,-0.2727272727272727,0.6060146075037487
2641_20201221,2.9099526066350707,-0.0995260663507109,0.4374215782876471
2880_20200120,0.0,-0.2866666666666666,0.22295565179066806
2886_20200217,0.0384024577572964,-0.195084485407066,0.12492855495551855
2891_20200218,0.015151515151515,-0.3051948051948052,0.20503236004772252
2905_20200706,0.1505576208178439,-0.2713754646840148,0.2768744225313368
2906_20200522,0.099290780141844,-0.1737588652482269,0.1316439045422953
2939_20200415,0.2275862068965517,-0.3827586206896551,0.28232436558813384
3038_20200601,0.1860465116279069,-0.2232558139534884,0.661966941992782
3043_20200916,0.0987654320987653,-0.7185185185185186,0.7724074550663651
3048_20201124,0.7062634989200866,-0.058315334773218,0.15821236274392994
3050_20201127,0.3192771084337347,-0.246987951807229,0.3382450714059134
3058_20201225,1.3051643192488265,-0.1201877934272301,0.5131040366181527
3083_20200706,0.0,-0.5635467980295567,0.5161847358193365
3092_20201116,0.4183673469387757,-0.1275510204081632,0.43523484648749106
3149_20201228,1.5185185185185184,-0.1087962962962963,0.5722252293776691
3176_20200618,0.1554845580404685,-0.3972310969116081,0.5892388692978321
3211_20200120,0.2422969187675069,-0.2072829131652661,0.28209373035659224
3231_20200608,0.2758620689655173,-0.0738916256157635,0.19541848581559887
3234_20200107,0.488317757009346,-0.536214953271028,0.522041780902697
3305_20200819,0.1681735985533453,-0.182640144665461,0.183401083920432
3311_20200608,0.0743550834597874,-0.2245827010622155,0.649868504871821
3321_20200703,0.3875598086124402,-0.4186602870813397,0.8197691542067306
3373_20200207,5.441717791411044,-0.0715746421267893,0.4340942857092115
3576_20201015,0.1786833855799374,-0.2978056426332288,0.571861669936555
3622_20200710,0.3474426807760141,-0.2786596119929453,0.21170991612364926
3686_20200818,0.9798387096774194,-0.2637096774193548,0.8236091312915251
3703_20200824,0.5108695652173915,-0.0624999999999999,0.6275801483184774
3712_20200623,0.7407407407407409,-0.1077441077441077,0.5157540976503189
4106_20200309,0.4315286624203823,-0.4808917197452229,0.09857720594518435
4107_20200604,0.1508771929824561,-0.0807017543859649,0.3242426617572142
4133_20200225,2.862559241706161,-0.2748815165876777,0.43635998542435067
4192_20200615,1.5162337662337664,-0.2808441558441559,0.8302396680813877
4536_20200827,0.0,-0.3061224489795918,0.7719823244697996
4551_20200702,0.0913705583756345,-0.2081218274111675,0.2858088118679409
4714_20200717,0.0,-0.3573407202216067,0.26394216204075793
4735_20200203,0.9148936170212768,-0.1427304964539006,0.1606032632115259
4743_20200421,9.336225596529284,-0.0433839479392624,0.2826063734764939
4927_20200213,0.4964912280701753,-0.2596491228070175,0.4431188324657505
4966_20200117,0.8055555555555556,-0.191358024691358,0.17425707052843398
5212_20200310,0.2415630550621671,-0.3365896980461811,0.5318004505533364
5269_20200110,1.708955223880597,-0.1582089552238806,0.510082462167455
5289_20200115,0.0544041450777202,-0.3367875647668393,0.584350836295831
5443_20201015,0.6081504702194357,-0.0752351097178683,0.6307350475724247
5471_20200304,0.6449553001277141,-0.2068965517241378,0.317453405477787
5483_20201202,0.3441558441558441,-0.0909090909090909,0.6001913911496071
5522_20200415,0.2138590203106331,-0.0250896057347671,0.15516137441279976
5531_20201125,0.3489932885906041,-0.3120805369127516,0.36006837592271324
5607_20201023,0.1352657004830917,-0.1723027375201288,0.24383704783693055
5608_20201223,4.866108786610878,-0.1999999999999999,0.5795010360214454
6125_20200117,0.1268011527377521,-0.2853025936599424,0.16553694787976075
6166_20200327,0.3478893740902473,-0.0931586608442504,0.11499474224975022
6170_20200703,0.1126760563380281,-0.2018779342723005,0.5597278439255627
6191_20200813,0.4285714285714285,-0.0586734693877552,0.46413991446574765
6196_20200703,0.4428121720881428,-0.0619097586568729,0.5750568270019056
6197_20200706,0.0641330166270782,-0.2589073634204276,0.29797953100520175
6208_20200703,0.2098591549295775,-0.0915492957746478,0.8838473836748597
6224_20200713,0.2094907407407406,-0.1655092592592593,0.5025666687915384
6233_20200708,0.9917355371900828,-0.2672176308539944,0.7406721309756618
6244_20200903,0.7578740157480316,-0.1259842519685039,0.930464805141438
6269_20200103,0.1215686274509803,-0.3819607843137255,0.337274022783407
6292_20200309,0.0,-0.3018223234624146,0.31288701284041825
6457_20200304,0.9667359667359664,-0.1683991683991684,0.34055784441358267
6477_20200709,1.6401384083044983,-0.0761245674740484,0.3238493587347594
6486_20201204,0.0624315443592552,-0.2212486308871851,0.43455776138247226
6504_20200203,0.5475578406169666,-0.3881748071979434,0.3458653458716398
6531_20200221,3.312977099236641,-0.4389312977099237,0.7260964788464711
8021_20200716,0.1968503937007874,-0.2303149606299211,0.38401571937748047
8054_20200713,0.0786026200873362,-0.3231441048034934,0.9749415564181654
8084_20201019,0.5043604651162791,-0.2369186046511627,0.7383539029674173
8103_20200819,0.1889204545454545,-0.1988636363636364,0.49097349261414974
8255_20201229,0.3658536585365853,-0.2154471544715447,0.7734892559494478
8271_20200109,0.2307692307692306,-0.3167420814479638,0.2863207533338665
8358_20201223,0.903688524590164,-0.0737704918032785,0.2498646928124449
8390_20200708,0.1954765751211632,-0.344103392568659,0.7583551709270588
8403_20200309,0.3792240300375468,-0.3967459324155194,0.23672364828453227
8440_20200925,0.0,-0.3847826086956522,0.2644967372118811
8464_20200702,0.146788990825688,-0.0886850152905198,0.21933731790339805
8924_20200907,0.7985611510791366,-0.0881294964028776,0.2495114191958885
8996_20200103,0.4948275862068966,-0.3724137931034483,0.3264916266789253
9914_20200629,0.4296116504854368,-0.058252427184466,0.6215180681509834
9921_20200611,0.218978102189781,-0.083941605839416,0.5504037229476878
9937_20200707,0.0431293881644934,-0.115346038114343,0.12035452750834975
9944_20200131,0.2092130518234164,-0.5201535508637236,0.10970411070491974
9945_20200611,0.0536398467432949,-0.2988505747126437,0.40953766841609296
