,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
3535,晶彩科,20160726,18.75,,,0.03466666666666659,-0.29866666666666664,196422.0,376.11499999999995,-15.479999999999997,391.59499999999997,51.53,49.1,49.73,54.7,0.543,25.2,71.7,0.3353,0.8386,1.0076,1.2831,66.54,64.43,86.37,78.48,3.753,34.759,47.099,112.554,111.19,7.890000000000001,2.1099999999999994,41.221,32.038999999999994,18.2,2.161,43.644999999999996,103.543,5.439999999999998,154.221,0.17000000000000004,3.700000000000003,3.5799999999999983,9.259999999999998,-10.259999999999998,0.03021978021978026
3546,宇峻,20160808,84.9,,,0.1378091872791518,-0.26855123674911663,438175.0,12.209999999999999,4.6450000000000005,7.564999999999999,72.65,68.2,69.41,66.66,0.659,91.55,143.43,0.3336,-1.505,0.8995,1.6768,95.09,93.72,91.29,83.9,46.397,112.527,168.558,142.294,152.62,7.390000000000001,1.3700000000000045,118.421,110.792,81.0,46.852,121.924,143.095,181.42499999999998,184.394,0.261,7.670000000000002,5.460000000000008,32.7,8.280000000000001,0.04814814814814822
3548,兆利,20160614,66.4,,,0.2259036144578313,-0.13704819277108446,303420.0,73.285,13.51,59.775,45.73,47.44,45.76,52.38,0.52,38.52,93.96,0.5037,0.2814,1.4217,1.2215,84.5,86.19,78.24,63.57,2.264,47.826,49.732,118.504,200.25,14.669999999999995,-1.6899999999999977,54.312,47.787,61.3,-16.672,49.047,75.423,5.347000000000001,257.45799999999997,0.16900000000000004,5.390000000000001,6.619999999999997,4.439999999999998,-12.620000000000005,0.08319738988580765
3552,同致,20160614,455.0,,,0.15384615384615385,-0.4032967032967033,553810.0,57.760000000000005,118.15,-60.39,72.86,77.74,73.19,62.45,0.621,-4.77,45.51,0.5269,1.9795,2.3212,1.3052,71.59,72.17,44.28,45.55,1.196,16.851,-0.189,46.364,164.976,-1.269999999999996,-0.5799999999999983,23.338,16.813000000000002,333.5,3.216,37.68,-46.588,-43.903,117.03999999999999,0.183,2.280000000000001,-0.5500000000000043,-6.180000000000007,20.39999999999999,0.36431784107946025
3596,智易,20160620,61.2,,,0.2042483660130719,-0.11274509803921577,974171.0,48.16,31.21,16.949999999999996,38.92,48.08,48.61,52.8,0.525,20.44,63.82,0.4038,0.0847,0.7284,1.2483,64.12,55.09,86.48,78.62,9.603,9.542,28.323,79.387,125.401,7.859999999999999,9.030000000000001,15.625,9.493,56.4,13.187999999999999,-4.595000000000001,52.843,-13.600000000000001,158.554,0.256,6.8700000000000045,5.590000000000003,-17.96,-6.340000000000003,0.08510638297872349
3617,碩天,20160805,133.5,,,0.0149812734082397,-0.352059925093633,264411.0,13.354999999999999,22.325,-8.97,37.95,44.6,46.5,51.37,0.511,16.11,36.46,0.313,1.0925,1.4311,1.1015,66.53,53.5,75.51,73.62,12.075,5.557,28.718,6.546,111.646,1.8900000000000006,13.030000000000001,9.871,3.6110000000000007,131.5,12.197,5.6850000000000005,-79.87299999999999,42.668,100.22200000000001,0.277,2.7900000000000063,0.9500000000000028,-11.549999999999997,-5.93,0.015209125475285171
3665,貿聯-KY,20160630,199.0,,,0.020100502512562814,-0.27638190954773867,826871.0,9.73,11.405000000000001,-1.6750000000000007,37.2,38.44,53.01,52.09,0.522,4.73,25.0,0.2044,1.6356,1.3789,1.5662,70.29,59.98,53.55,43.0,5.183,2.975,16.1,30.992,36.065,10.549999999999997,10.31000000000001,4.509,1.8610000000000002,194.0,4.026,1.056,24.806,-1.3009999999999984,2.4909999999999997,0.118,13.699999999999996,3.1199999999999974,-11.099999999999994,-19.68,0.02577319587628866
4107,邦特,20160614,159.5,,,0.05956112852664577,-0.26332288401253917,38216.0,20.215,19.665,0.5500000000000007,36.37,38.07,36.9,44.73,0.445,1.48,19.83,0.2333,1.6589,1.3579,1.3522,25.85,26.51,54.33,63.21,-1.258,-2.225,12.38,21.045,42.644,-8.880000000000003,-0.6600000000000001,4.262,-2.263000000000001,152.0,1.645,-10.135,-6.302,8.704,12.126999999999999,0.10599999999999998,-11.0,-5.999999999999993,-4.200000000000003,3.6700000000000017,0.049342105263157895
4126,太醫,20160614,121.5,,,0.0,-0.3497942386831276,113620.0,39.5,30.994999999999997,8.505000000000003,45.22,39.01,36.57,36.46,0.362,18.42,53.76,0.313,0.9189,0.9417,0.8856,51.26,58.41,80.82,79.92,-0.478,11.723,35.184,52.118,110.985,0.8999999999999915,-7.149999999999999,18.209,11.684,102.0,1.213,-3.237,9.466000000000001,30.141999999999996,129.28,0.156,-3.490000000000009,-0.1700000000000017,12.829999999999998,5.489999999999995,0.19117647058823528
4129,聯合,20160628,90.9,,,0.01760176017601754,-0.3487348734873487,562164.0,-0.14999999999999858,17.75,-17.9,35.86,38.19,34.05,47.83,0.475,17.07,31.85,0.3334,1.5989,1.1353,1.3279,70.97,61.02,83.73,78.44,10.128,10.369,36.559,30.885,89.435,5.290000000000006,9.949999999999996,10.864,9.381,87.2,9.433,0.33699999999999974,-13.283999999999995,43.257,87.522,0.189,0.6300000000000097,1.009999999999991,-5.410000000000004,14.149999999999999,0.04243119266055049
4534,慶騰,20160614,34.35,,,0.3100436681222707,-0.1048034934497817,111093.0,72.325,-13.15,85.47500000000001,59.2,79.07,70.01,46.78,0.458,42.05,137.17,0.4373,1.4041,1.3033,0.5913,79.48,81.36,88.21,84.63,3.468,44.183,130.004,232.53,168.113,3.5799999999999983,-1.8799999999999955,50.67,44.145,24.25,-4.476,5.5020000000000024,243.388,86.78999999999999,207.313,0.129,3.1599999999999966,2.1599999999999966,-37.11,24.279999999999994,0.4164948453608248
4721,美琪瑪,20160616,39.9,,,0.055137844611528895,-0.27694235588972427,285834.0,14.700000000000001,30.485,-15.784999999999998,45.97,59.34,57.78,49.51,0.49,12.59,57.78,0.3476,1.3922,1.4488,1.1361,58.51,48.2,65.76,66.8,5.909,12.895,37.869,51.482,104.143,-1.039999999999992,10.309999999999995,18.182,12.849999999999998,39.55,5.428,11.152999999999999,14.494999999999997,34.67,146.3,0.13,1.3900000000000006,-0.519999999999996,-27.260000000000005,7.150000000000006,0.00884955752212393
4736,泰博,20160614,146.5,,,0.051194539249146756,-0.2901023890784983,35389.0,21.415,26.720000000000002,-5.305000000000003,39.81,41.66,39.71,41.55,0.414,9.84,43.43,0.2984,1.1784,0.9031,1.0114,17.25,27.65,74.48,80.81,-2.149,-8.521,34.533,32.948,102.371,-6.329999999999998,-10.399999999999999,-2.034,-8.559000000000001,139.0,6.104,-48.921,-29.744999999999997,39.443,139.584,0.01799999999999996,-7.349999999999994,-3.1599999999999966,-1.2299999999999969,-0.3200000000000003,0.0539568345323741
4746,台耀,20160614,101.0,,,0.14356435643564355,-0.19108910891089106,188743.0,91.34,41.595,49.745000000000005,38.03,33.54,36.72,39.55,0.395,17.88,45.91,0.2709,0.2705,0.9438,0.9038,74.7,76.29,85.57,78.07,1.604,14.871,23.322,37.893,86.59,7.5,-1.5900000000000034,21.358,14.833,87.2,-3.234,1.6560000000000006,-0.1180000000000021,10.327,114.941,0.09000000000000002,2.6499999999999915,4.199999999999989,9.650000000000002,-4.560000000000002,0.15825688073394492
4904,遠傳,20160711,81.9,,,0.0,-0.13308913308913314,875703.0,-1.47,-4.385,2.915,20.88,16.7,15.81,16.34,0.163,8.66,14.66,0.0731,0.9762,0.6341,0.3372,93.0,89.13,88.71,82.93,1.575,5.152,11.016,10.786,16.205,5.779999999999987,3.8700000000000045,5.966,3.599,80.5,-2.365,6.953,4.654,13.154,-7.112000000000002,-0.032,3.6199999999999903,2.6000000000000085,9.389999999999999,3.2399999999999984,0.017391304347826157
4919,新唐,20160831,42.0,,,0.20238095238095238,-0.16428571428571426,297526.0,9.08,16.355,-7.275,31.73,27.87,28.11,42.9,0.427,15.69,32.31,0.2536,0.8653,0.9056,1.0917,54.44,56.39,83.85,83.96,2.332,10.49,22.353,15.172,78.393,-0.10999999999999943,-1.9500000000000028,11.43,9.536999999999999,40.4,0.43399999999999994,-0.17300000000000004,-23.568,29.379,94.33,0.09499999999999997,-3.200000000000003,0.35999999999999943,9.96,0.7300000000000004,0.03960396039603964
4935,茂林-KY,20160727,87.0,,,0.09770114942528736,-0.3333333333333333,416037.0,2.41,-17.095,19.505,38.52,39.97,43.74,50.21,0.5,29.89,45.92,0.4222,0.3656,0.6552,1.1571,75.85,72.77,88.62,83.61,8.077,14.337,53.877,31.811,157.593,5.010000000000005,3.0799999999999983,21.483,12.503,86.6,2.4109999999999996,9.600999999999999,-49.603,66.754,162.22699999999998,0.246,-0.5,1.6400000000000006,-1.779999999999994,-6.840000000000003,0.004618937644341867
4952,凌通,20160622,46.55,,,0.0,-0.2287862513426423,240580.0,15.265,29.924999999999997,-14.659999999999997,20.68,24.09,26.94,35.6,0.354,5.53,21.25,0.1704,0.2976,0.7507,0.9763,55.94,48.67,62.12,56.62,3.753,1.522,8.207,9.288,38.229,5.5,7.269999999999996,8.717,1.4520000000000008,45.9,3.657,-1.079,-14.343,2.3630000000000004,32.43,0.025999999999999968,5.199999999999996,2.5,-6.43,-5.149999999999999,0.014161220043572955
5274,信驊,20160909,406.5,,,0.27921279212792127,-0.03075030750307503,104445.0,22.854999999999997,57.905,-35.050000000000004,43.07,37.67,39.87,37.12,0.369,25.72,26.12,0.071,1.5783,1.4354,0.6044,81.64,72.07,88.91,82.76,5.567,28.941,23.851,9.121,22.961,6.1499999999999915,9.570000000000007,29.048,28.084,386.0,0.8500000000000005,27.794,-3.5139999999999993,35.948,-68.061,-0.09800000000000003,5.319999999999993,3.0799999999999983,11.59,1.5600000000000023,0.05310880829015544
5315,光聯,20160614,33.8,,,0.12426035502958589,-0.24112426035502957,171786.0,4.6,11.545,-6.945,51.04,42.21,48.46,53.09,0.526,9.94,49.38,0.4182,1.3304,1.2748,1.2016,75.89,59.81,69.62,51.81,13.78,7.05,14.548,56.198,161.97,17.810000000000002,16.08,13.536,7.010999999999999,26.0,17.766,0.9729999999999999,-18.243000000000002,-34.428999999999995,60.093,0.019000000000000017,29.810000000000002,14.36,19.63,-14.969999999999999,0.2999999999999999
5347,世界,20160721,58.5,,,0.18803418803418803,-0.07863247863247866,239835.0,8.26,-2.89,11.15,26.67,24.1,26.18,33.12,0.329,11.57,32.48,0.1717,0.8881,0.7306,0.6201,84.68,82.13,78.7,75.06,2.044,9.491,11.632,43.965,50.941,3.6400000000000006,2.5500000000000114,13.771,6.914000000000001,58.4,-1.3319999999999999,13.088999999999999,33.42100000000001,-16.22,56.191,-0.034999999999999976,1.1700000000000017,1.0,6.550000000000001,-3.75,0.001712328767123312
5434,崇越,20160812,81.0,,,0.1925925925925925,-0.060493827160493896,144498.0,21.265,40.485,-19.22,29.12,28.2,24.68,21.36,0.214,14.35,38.96,0.1795,0.0668,0.7252,0.7148,52.18,64.01,87.29,88.6,-4.713,10.284,18.888,34.573,56.882,-1.309999999999988,-11.830000000000005,13.778,8.636,67.0,-14.550999999999998,7.433000000000001,18.225,7.867000000000001,54.577999999999996,0.062,-5.8999999999999915,-0.6600000000000108,0.10999999999999943,12.239999999999998,0.208955223880597
5443,均豪,20160824,24.2,,,0.0661157024793389,-0.23760330578512398,688576.0,26.82,58.51,-31.689999999999998,48.17,42.19,37.75,46.15,0.457,28.8,56.71,0.2864,3.5214,1.4997,1.1335,55.39,56.6,85.26,84.83,7.972,29.924,48.657,49.467,132.659,0.4300000000000068,-1.2100000000000009,29.971,28.841,18.95,4.146000000000001,21.505,6.174999999999997,43.138999999999996,131.947,0.07700000000000001,-0.30999999999998806,0.5,11.020000000000003,10.889999999999997,0.2770448548812665
6139,亞翔,20160822,29.1,,,0.3505154639175256,-0.1580756013745705,275615.0,-2.665,53.655,-56.32,54.49,44.14,38.95,51.65,0.511,15.87,29.33,0.2288,0.0941,0.8992,0.844,84.43,69.6,62.18,42.08,17.253,16.478,8.922,15.716,74.15,20.1,14.830000000000013,16.13,15.459,28.95,16.831,18.703000000000003,-26.774,8.365,93.911,0.347,23.03,12.2,23.490000000000002,-12.339999999999996,0.005181347150259141
6173,信昌電,20160614,14.05,,,0.40213523131672585,-0.021352313167259836,22532.0,15.695,8.81,6.885,45.52,52.0,64.31,48.36,0.481,3.14,30.8,0.1806,1.8163,2.5769,1.2887,15.29,22.44,57.29,52.7,0.489,2.852,-9.672,33.135,47.25,4.589999999999996,-7.150000000000002,9.339,2.814,13.95,5.921,-4.455,22.227999999999998,-58.61,66.083,0.16799999999999998,0.38000000000000256,2.700000000000003,-13.239999999999995,-24.209999999999994,0.0071684587813621095
6187,萬潤,20160718,71.6,,,0.012569832402234717,-0.33938547486033516,357080.0,17.66,8.61,9.05,42.11,37.13,44.49,42.44,0.424,23.1,55.47,0.1784,2.0876,1.9482,1.2083,77.73,66.98,92.09,85.22,8.656,9.791,25.761,67.329,57.092,6.8700000000000045,10.75,14.928,7.635000000000001,69.5,12.832,-7.1129999999999995,68.38499999999999,-6.415000000000003,70.906,-0.03600000000000003,9.579999999999998,5.299999999999997,10.46,-13.449999999999996,0.030215827338129414
6227,茂綸,20160614,31.0,,,0.1258064516129032,-0.3806451612903226,19873.0,88.415,212.355,-123.93999999999998,65.35,67.37,82.28,59.99,0.595,-21.9,37.82,0.429,2.4784,1.9431,1.1525,11.41,23.07,21.86,34.13,-18.804,-18.168,-7.26,76.225,133.606,-12.270000000000003,-11.66,-11.681,-18.206,22.3,-12.322,-5.495999999999999,42.12499999999999,-143.203,143.803,0.25799999999999995,-12.0,-6.489999999999995,-5.430000000000007,-19.239999999999995,0.390134529147982
6230,尼得科超眾,20160713,141.5,,,0.38869257950530034,-0.18021201413427562,727932.0,25.565,38.795,-13.23,43.25,44.08,52.59,57.47,0.574,18.01,37.36,0.3597,0.856,1.096,1.4005,71.65,62.74,84.65,70.17,8.129,7.651,6.469,-3.514,118.922,14.480000000000004,8.910000000000004,11.417,5.758,133.5,8.003,3.7769999999999997,-96.95899999999999,15.239,124.825,0.23499999999999993,10.590000000000003,8.219999999999999,-2.4099999999999966,-16.020000000000003,0.0599250936329588
6239,力成,20160727,81.3,,,0.1377613776137762,-0.020910209102091057,910120.0,12.21,7.795,4.415000000000001,34.84,28.9,27.74,31.44,0.314,18.0,24.98,0.1786,1.0672,1.1019,0.7215,79.66,78.3,89.45,82.21,8.899,10.136,15.832,8.381,61.351,7.240000000000009,1.3599999999999994,17.282,8.302,74.9,12.485999999999999,6.821,-30.786,24.498,46.658,0.033999999999999975,3.469999999999999,4.859999999999999,13.500000000000004,6.66,0.08544726301735636
6274,台燿,20160614,34.3,,,0.274052478134111,-0.07434402332361509,59414.0,15.059999999999999,6.035,9.024999999999999,31.38,31.37,34.08,39.88,0.402,16.1,31.63,0.2432,0.9411,0.8704,1.1685,36.73,54.46,80.64,81.32,0.903,10.094,25.068,17.334,68.518,-0.6799999999999926,-17.730000000000004,16.581,10.056,32.65,3.03,-1.4730000000000008,-27.197999999999997,39.447,86.278,0.121,-2.0799999999999983,0.10999999999999943,-0.21000000000000085,-1.2799999999999976,0.050535987748851416
6279,胡連,20160811,164.0,,,0.0,-0.17073170731707318,517596.0,11.685,5.85,5.835000000000001,31.3,30.27,37.61,39.86,0.399,15.85,16.68,0.0948,1.0749,1.7913,1.161,76.79,67.1,78.56,64.27,9.466,12.736,7.903,4.262,25.379,14.290000000000006,9.690000000000012,16.667,10.961000000000002,161.0,4.964999999999999,10.565000000000001,-21.887999999999998,11.072,9.127000000000002,0.07500000000000001,12.0,8.849999999999994,-2.8000000000000007,-19.63,0.018633540372670808
6409,旭隼,20160805,535.0,,,0.005607476635514018,-0.23551401869158878,133910.0,5.734999999999999,-1.9699999999999998,7.704999999999999,23.04,26.6,28.16,37.64,0.374,12.4,13.9,0.1692,0.5186,0.1973,0.5764,64.78,62.82,82.23,64.45,3.526,10.217,-2.854,-10.456,41.715,17.78,1.9600000000000009,14.532,8.272,520.0,1.8099999999999998,8.444,-61.807,3.95,-69.62899999999999,-0.013000000000000012,7.200000000000003,8.89,-7.07,-1.8599999999999994,0.028846153846153848
6414,樺漢,20160614,457.5,,,0.19344262295081968,-0.10382513661202186,137755.0,35.3,25.655,9.644999999999996,36.98,36.25,41.79,45.2,0.452,6.98,25.31,0.1618,1.0386,0.6437,1.316,55.12,67.23,74.31,70.1,-2.245,2.494,20.122,15.014,34.282,4.210000000000008,-12.110000000000007,8.981,2.4559999999999995,397.0,-5.284000000000001,5.425000000000001,-4.376999999999999,20.492,-37.77600000000001,0.04899999999999999,0.0,2.6799999999999926,2.0799999999999983,-10.759999999999998,0.15239294710327456
6415,矽力-KY,20160726,423.0,,,0.24822695035460993,-0.022458628841607566,253261.0,44.53,38.085,6.445,33.08,40.88,41.92,46.29,0.461,9.76,13.61,0.1463,0.0053,0.1564,0.7514,87.41,81.77,63.44,45.56,10.939,15.92,-9.698,-5.906,42.013,17.879999999999995,5.640000000000001,22.382,13.200000000000001,405.0,7.657,30.060000000000002,-58.86,-12.324,30.476,0.02100000000000002,19.65,10.840000000000003,-12.630000000000003,-0.1699999999999946,0.044444444444444446
6505,台塑化,20160614,87.4,,,0.26430205949656743,-0.027459954233409675,379280.0,-23.705,-21.865000000000002,-1.8399999999999963,24.51,26.06,26.76,26.88,0.269,-4.44,6.93,0.1026,1.012,1.0309,0.8364,30.88,43.23,30.96,40.75,-3.239,-5.432,0.478,9.507,20.663,-9.79,-12.349999999999998,1.055,-5.470000000000001,84.4,-2.897,-4.465000000000001,-1.5620000000000012,-7.522,18.303,0.061000000000000026,-15.119999999999997,-6.899999999999999,-3.16,1.389999999999997,0.035545023696682464
8069,元太,20160823,23.15,,,0.2397408207343413,-0.03887688984881204,979045.0,-0.7850000000000001,9.165,-9.95,37.51,35.48,33.73,43.09,0.43,24.33,41.63,0.2211,0.5724,1.5441,1.29,84.35,78.98,86.29,82.48,13.905,23.364,42.609,32.144,80.111,3.8100000000000023,5.36999999999999,23.562,22.339000000000002,22.0,7.5809999999999995,26.496000000000002,-12.603000000000002,44.835,101.452,0.062,3.3300000000000125,2.240000000000009,3.6699999999999946,-9.110000000000007,0.05227272727272721
8432,東生華,20160614,94.3,,,0.20360551431601276,-0.24814422057264043,12821.0,-4.61,-10.41,5.8,47.36,47.43,58.18,51.42,0.509,-0.34,39.99,0.3691,1.3479,1.9449,1.187,23.39,39.84,41.32,38.67,-0.18,3.289,8.844,35.624,115.795,2.6499999999999986,-16.450000000000003,9.776,3.2509999999999994,84.5,6.821000000000001,11.388,-31.809000000000005,-12.973,152.346,0.247,2.3699999999999974,1.5300000000000011,0.7199999999999989,-19.309999999999995,0.1159763313609467
8433,弘帆,20160622,157.0,,,0.1464968152866242,-0.11146496815286625,102515.0,8.08,17.195,-9.115,37.33,46.41,49.25,58.26,0.579,2.69,20.32,0.2817,1.4802,1.9013,1.2797,49.7,37.39,60.58,48.33,5.816,4.245,-7.137,9.287,72.448,12.25,12.310000000000002,11.439,4.174,154.0,8.971,12.885000000000002,-35.815,-30.844,-58.498000000000005,0.17899999999999994,11.449999999999996,6.359999999999999,-15.5,-8.400000000000006,0.01948051948051948
8436,大江,20160614,154.5,,,0.20064724919093851,-0.12297734627831715,72112.0,51.385000000000005,51.989999999999995,-0.6049999999999898,36.86,35.37,37.29,50.55,0.504,9.85,40.41,0.409,1.1618,1.0442,1.4474,50.15,57.7,73.33,72.6,-1.369,4.869,20.714,36.73,108.325,0.730000000000004,-7.550000000000004,11.355,4.83,132.0,1.5879999999999999,-7.452999999999999,-27.345000000000006,12.713999999999999,75.081,0.09100000000000003,-4.609999999999999,-0.7900000000000063,2.269999999999996,-2.1099999999999994,0.17045454545454544
