,120天最高價,120天最低價,120天最高價預測
2610_20080115,0.1686046511627908,-0.3284883720930232,0.17999425700162486
2611_20080415,0.0,-0.5328330206378987,0.10783583858255803
2613_20080306,0.669950738916256,-0.1896551724137931,0.09431437001218958
2616_20080520,0.1232876712328768,-0.5707762557077625,0.05929438881891083
2618_20080114,0.3365384615384617,-0.2371794871794871,0.1818935070041848
2704_20080118,0.5072463768115942,-0.1280193236714975,0.03696960617791083
2705_20080325,0.176056338028169,-0.5070422535211268,0.1780251920532937
2707_20080225,0.7364705882352941,-0.1058823529411764,0.0625839235560488
2801_20080411,0.0701402805611222,-0.4188376753507014,0.17504655989857815
2832_20080507,0.0,-0.5930408472012103,0.06697429226930028
2834_20080326,0.2175732217573223,-0.2242677824267782,0.08325577448518995
2855_20080417,0.0369068541300527,-0.6133567662565905,0.11228586079983466
2880_20080306,0.234732824427481,-0.1755725190839694,0.16750278024194099
2881_20080116,0.0527777777777777,-0.2777777777777778,0.15566294222854726
2885_20080116,0.1731843575418993,-0.3482309124767225,0.23697666761796615
2886_20080411,0.0436432637571156,-0.4648956356736243,0.26571861948811676
2889_20080324,0.092,-0.38,0.22958275106902593
2891_20080321,0.0634146341463415,-0.4536585365853658,0.2943689198258254
2892_20080115,0.3566433566433565,-0.1433566433566434,0.12535625484433247
2903_20080107,0.4408352668213457,-0.2784222737819025,0.2503208807625481
2912_20080226,0.1395348837209302,-0.1683720930232557,0.13625981937075704
2915_20080422,0.0270270270270272,-0.5615615615615615,0.10017006522109376
3045_20080114,0.2982832618025751,-0.0718884120171674,0.15885556111229907
3046_20080610,0.0,-0.8248175182481752,0.14304130684158425
3049_20080502,0.4573643410852713,-0.5775193798449613,0.08067981593299368
3211_20080421,0.2329317269076305,-0.3453815261044177,0.21204758617030842
4119_20080430,0.0,-0.5551351351351351,0.21992377253405035
4306_20080411,0.2086614173228347,-0.4133858267716535,0.067650974341229
5013_20080514,0.1,-0.6112,0.0997981743894064
5478_20080505,0.0692640692640692,-0.5064935064935064,0.25881914049565086
5512_20080411,0.1568965517241378,-0.8110344827586207,0.10210857899561741
5522_20080103,0.4147727272727273,-0.1818181818181818,0.14897071120956315
5523_20080421,0.1721439749608765,-0.7840375586854459,0.11458857531385912
5525_20080417,0.0428305400372438,-0.7653631284916201,0.2266305735642736
5533_20080325,0.1175616835994193,-0.6516690856313498,0.10555529661934408
5534_20080415,0.0373831775700934,-0.7467289719626169,0.2641967177083069
5604_20080326,0.1125158027812895,-0.4235145385587863,0.040199545288233635
5607_20080122,0.9152542372881356,-0.1525423728813559,0.13432369407159353
5701_20080415,0.0,-0.647887323943662,0.1310144222674889
5706_20080311,0.3045912653975364,-0.3045912653975363,0.14370720797850844
5880_20080312,0.2036036036036035,-0.2072072072072072,0.14813605584512884
6005_20080324,0.073469387755102,-0.5122448979591837,0.039632647880265
6187_20080507,0.180722891566265,-0.5602409638554217,0.3358683334266704
6269_20080515,0.0020746887966803,-0.4087136929460581,0.1811463908010681
6276_20080424,0.0066225165562914,-0.8609271523178809,0.15801911764505333
8926_20080507,0.1349036402569592,-0.5546038543897216,0.13134676774419463
8931_20080513,0.3218673218673217,-0.6894348894348894,0.10299202496382567
9908_20080512,0.077087794432548,-0.5160599571734475,0.18067890082976631
9914_20080714,0.0,-0.5057618437900128,0.16806357726744678
9921_20080526,0.1210762331838564,-0.2836322869955157,0.1669495661921386
9930_20080526,0.1285140562248997,-0.4989959839357429,0.10995191069474775
9935_20080227,0.1446808510638297,-0.1702127659574468,0.1376669402003738
9939_20080428,0.0394736842105263,-0.3644736842105263,0.1235536842257136
