,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
4953,緯軟,20190124,89.0,,,0.6404494382022472,-0.007865168539325874,683143.0,44.955,49.09,-4.135000000000005,67.42,71.97,71.84,62.54,0.622,30.69,71.93,0.6399,2.0139,2.0676,1.594,70.32,71.58,83.35,73.39,6.332,23.436,68.367,89.147,227.928,9.959999999999994,-1.2600000000000051,25.899,23.436,86.7,8.722999999999999,-4.841999999999999,8.802000000000007,65.013,199.208,0.334,5.559999999999988,4.790000000000006,-10.409999999999997,2.5799999999999983,0.026528258362168364
4958,臻鼎-KY,20190212,84.9,,,0.39575971731448756,-0.022379269729093116,666365.0,-39.510000000000005,7.03,-46.540000000000006,35.1,38.47,39.2,34.68,0.348,5.88,18.61,0.1661,0.9566,1.0025,1.1657,81.86,81.95,64.69,61.02,2.764,5.95,18.08,22.649,44.353,3.6699999999999946,-0.09000000000000341,9.416,5.949,84.8,2.642,11.167,-2.751999999999999,9.062999999999999,64.915,0.08599999999999997,8.829999999999998,1.8300000000000054,-3.1899999999999977,2.3500000000000014,0.0011792452830189685
5234,達興材料,20190220,117.5,,,0.02553191489361702,-0.29446808510638295,937267.0,11.545,13.935,-2.3900000000000006,54.96,45.32,41.47,37.84,0.376,30.0,41.39,0.2194,-0.0362,0.6638,1.0565,79.57,70.56,78.64,76.65,16.427,16.954,57.184,47.84,56.861,1.9899999999999949,9.009999999999991,21.39,16.953,110.0,15.892999999999999,11.91,45.585,59.08,-58.32200000000001,-0.0010000000000000009,2.8299999999999983,0.4900000000000091,21.160000000000004,6.719999999999999,0.06818181818181818
5269,祥碩,20190124,632.0,,,0.058544303797468354,-0.27689873417721517,1560414.0,63.905,78.74000000000001,-14.835000000000008,45.73,43.0,67.51,59.57,0.596,25.14,42.71,0.3455,0.4359,2.1249,1.3563,87.5,85.22,80.81,73.87,12.595,22.971,33.002,36.693,83.391,6.939999999999998,2.280000000000001,25.434,22.971,595.0,6.171,13.3,-5.172000000000004,40.839,76.09100000000001,0.14099999999999996,5.939999999999998,3.8200000000000074,5.989999999999995,-45.370000000000005,0.06218487394957983
5288,豐祥-KY,20190116,134.0,,,0.2126865671641791,-0.11567164179104478,509210.0,23.145,30.975,-7.830000000000002,66.17,51.15,42.45,26.03,0.256,32.59,51.8,0.2394,0.9529,0.6079,0.5539,76.61,62.57,81.99,76.58,17.8,21.924,52.065,68.355,75.127,5.409999999999997,14.04,21.818,21.924000000000003,125.5,18.839000000000002,3.463000000000001,64.495,37.456999999999994,77.902,0.059,11.25,3.450000000000003,34.33,31.59,0.06772908366533864
5439,高技,20190401,54.1,,,0.07393715341959334,-0.24861367837338266,226683.0,-5.265,17.83,-23.095,34.47,30.38,34.54,40.31,0.403,22.21,32.62,0.1816,1.2743,1.0323,1.1147,82.53,85.26,82.21,74.49,3.463,24.811,27.323,42.983,33.159,7.719999999999999,-2.730000000000004,27.251,24.811,53.3,-5.3500000000000005,26.918,47.221999999999994,17.626,-0.9209999999999994,0.124,5.439999999999998,4.799999999999997,12.09,-6.430000000000003,0.015009380863039481
5871,中租-KY,20190218,118.0,,,0.2076271186440678,-0.029661016949152543,808867.0,14.865,16.92,-2.0550000000000015,26.91,24.33,25.57,28.6,0.285,16.38,19.43,0.1527,1.1377,0.9624,0.9945,74.56,76.67,93.3,87.81,3.947,5.612,22.112,24.176,40.844,5.489999999999995,-2.1099999999999994,8.756,5.612,114.0,5.557,-3.895999999999999,12.786999999999999,18.261,-2.4720000000000013,0.01799999999999996,0.9200000000000017,1.9300000000000068,4.890000000000001,-3.870000000000001,0.03508771929824561
5880,合庫金,20190227,19.1,,,0.11256544502617792,-0.007853403141361367,270241.0,-9.0,2.135,-11.135,4.82,8.17,8.52,10.21,0.102,5.47,10.75,0.0892,0.353,0.3424,0.4539,98.79,95.98,94.95,88.86,0.416,-1.357,1.636,10.756,24.447,6.090000000000003,2.8100000000000023,3.243,-1.3569999999999998,19.0,1.143,-3.016,-0.5519999999999996,-7.374999999999999,10.138,0.007999999999999993,2.519999999999996,3.0400000000000063,-3.379999999999999,-2.6799999999999997,0.005263157894736917
5907,大洋-KY,20190304,39.65,,,0.0,-0.25094577553593944,162496.0,11.62,1.1449999999999996,10.475,21.76,20.99,27.37,39.1,0.388,13.96,24.61,0.2596,0.626,0.8085,1.248,74.34,71.37,79.98,72.03,4.648,7.396,13.923,25.215,75.639,7.950000000000003,2.969999999999999,11.601,7.396000000000001,37.9,0.6459999999999999,5.532,-16.474999999999998,3.2189999999999994,86.81,0.129,3.030000000000001,4.710000000000008,2.1900000000000013,-11.48,0.04617414248021108
6121,新普,20190211,232.5,,,0.25806451612903225,-0.05806451612903226,598834.0,9.665,7.86,1.8049999999999988,24.87,29.3,31.8,33.26,0.333,16.07,24.3,0.1622,1.0697,0.6611,0.8148,82.15,80.28,88.93,82.75,2.879,8.602,22.552,35.989,38.927,6.180000000000007,1.8700000000000045,11.111,8.602,229.0,2.504,0.19400000000000084,22.735999999999997,11.86,29.668,0.09000000000000002,3.030000000000001,3.0900000000000034,-8.3,-7.510000000000002,0.015283842794759825
6147,頎邦,20190319,75.8,,,0.014511873350923596,-0.27176781002638517,1806367.0,22.8,23.490000000000002,-0.6900000000000013,30.23,31.65,35.21,37.69,0.377,16.91,20.87,0.1139,-0.4488,1.1649,0.9837,78.42,66.61,89.32,84.85,8.777,10.891,16.396,22.512,16.244,4.469999999999999,11.810000000000002,14.438,10.891,72.6,9.145999999999999,3.5780000000000003,27.441000000000003,10.148,-23.344,0.05399999999999999,5.11999999999999,2.7099999999999937,-3.330000000000002,-6.469999999999999,0.04407713498622594
6176,瑞儀,20190115,88.8,,,0.37950450450450457,-0.0731981981981982,579270.0,22.865000000000002,7.705,15.160000000000002,52.2,49.58,48.07,36.81,0.367,7.39,29.12,0.1972,1.1773,0.6523,0.9487,67.91,57.38,77.77,75.14,3.715,6.825,40.834,70.826,47.811,2.6299999999999955,10.529999999999994,7.152,6.8260000000000005,88.6,3.569,6.886,84.74,20.452,33.344,0.07900000000000001,14.309999999999995,3.8200000000000074,4.490000000000002,8.589999999999996,0.0022573363431151565
6188,廣明,20190304,48.9,,,0.2310838445807772,-0.20245398773006132,407694.0,35.32,12.715,22.605,62.65,50.86,45.18,35.17,0.347,64.61,79.87,0.2642,3.7981,1.0868,0.9657,89.9,91.94,93.42,89.98,2.569,50.147,93.192,86.862,79.505,3.4399999999999977,-2.039999999999992,54.351,50.146,47.65,-17.026,23.772,92.384,92.375,110.654,-0.04300000000000004,0.6800000000000068,2.1000000000000085,20.47,28.12,0.026232948583420776
6213,聯茂,20190314,79.7,,,0.8820577164366373,0.0,1393415.0,-9.015,-10.01,0.9949999999999992,36.24,43.26,49.31,45.89,0.458,32.16,28.09,0.1073,0.1082,1.4678,1.5931,76.38,61.55,87.4,84.95,16.634,16.752,40.089,29.459,19.828,2.450000000000003,14.829999999999998,19.325,16.752,79.0,18.524,-2.9410000000000025,36.819,44.606,-36.053,0.09600000000000003,3.5900000000000034,1.4699999999999989,-13.850000000000001,-7.0,0.008860759493670923
6245,立端,20190221,63.5,,,0.3937007874015748,0.0,173376.0,19.705000000000002,26.650000000000002,-6.945,44.72,35.37,29.44,25.66,0.256,28.27,42.96,0.23,1.6749,0.639,0.6523,53.29,52.3,91.47,89.37,0.632,7.25,47.448,51.37,66.35,2.0999999999999943,0.990000000000002,11.599,7.25,51.4,-0.6229999999999999,-17.278,45.318,39.812,73.071,0.018000000000000016,-0.7000000000000028,0.030000000000001137,9.490000000000002,9.759999999999998,0.23540856031128407
6266,泰詠,20190211,27.65,,,0.22603978300180833,-0.16998191681735983,319798.0,29.520000000000003,78.195,-48.67499999999999,51.26,52.0,53.53,39.55,0.391,20.25,60.43,0.3735,2.6588,1.2071,0.8843,70.93,64.64,81.49,74.03,9.216,20.654,41.492,70.613,126.321,7.459999999999994,6.290000000000006,23.163,20.654,25.55,9.04,26.866,38.263,11.415999999999997,110.483,0.11599999999999999,9.259999999999991,3.730000000000004,10.71,-0.45000000000000284,0.08219178082191772
6278,台表科,20190122,42.75,,,0.833918128654971,0.0,2039323.0,40.415,42.644999999999996,-2.229999999999997,50.26,49.01,60.44,46.67,0.464,15.32,40.0,0.222,1.1393,1.9869,1.4497,67.34,45.7,64.35,57.61,13.866,11.883,12.984,72.375,56.639,6.739999999999995,21.64,14.46,11.884,42.3,19.168,8.257,83.56,-50.086999999999996,53.613,0.201,18.64999999999999,4.5,1.1499999999999986,-27.720000000000006,0.010638297872340493
6409,旭隼,20190305,632.0,,,0.14240506329113925,-0.0680379746835443,118492.0,14.885000000000002,14.475,0.4100000000000019,27.16,24.0,23.88,23.82,0.237,16.34,20.11,0.1191,-0.6663,0.4792,0.4047,83.19,74.5,70.62,62.01,14.592,13.892,15.084,23.921,29.366,8.610000000000007,8.689999999999998,17.647,13.892,607.0,13.533000000000001,17.86,19.966,6.414999999999999,20.158,-0.02300000000000002,11.390000000000008,4.979999999999997,10.96,-0.6700000000000017,0.04118616144975288
6552,易華電,20190226,126.0,,,0.24206349206349206,-0.280952380952381,1143682.0,82.86500000000001,81.36,1.5050000000000097,70.66,69.13,63.56,54.9,0.544,16.56,58.7,0.3582,3.2375,1.9862,1.5694,74.31,68.34,59.37,50.6,12.619,6.983,18.195,69.373,97.535,8.769999999999996,5.969999999999999,11.215,6.983,122.5,16.708,6.209,45.286,-25.195999999999998,10.180999999999997,0.06400000000000006,16.259999999999998,5.93,-2.1000000000000085,15.159999999999997,0.02857142857142857
8016,矽創,20190314,136.5,,,0.23809523809523808,-0.14652014652014653,894995.0,30.060000000000002,14.16,15.900000000000002,56.01,54.5,58.02,49.56,0.495,21.14,40.86,0.2835,1.5298,1.6864,1.4885,79.29,67.05,83.77,76.86,12.09,17.338,13.506,63.818,66.795,6.909999999999997,12.240000000000009,19.912,17.339,132.5,8.353,14.239,61.326,-29.775999999999996,84.368,0.264,6.859999999999999,3.4599999999999937,1.7399999999999949,-3.030000000000001,0.03018867924528302
8038,長園科,20190402,71.5,,,0.001398601398601319,-0.3692307692307692,263374.0,1706.2800000000002,1963.855,-257.5749999999998,45.75,48.05,51.4,39.89,0.394,10.05,52.85,0.2862,1.3603,0.7719,0.5958,83.1,76.09,62.97,50.22,12.585,2.302,-8.835,84.105,86.675,12.75,7.009999999999991,5.201,2.3019999999999996,69.0,11.064,-2.3509999999999995,82.375,-97.947,109.29899999999999,0.01100000000000001,27.939999999999998,10.490000000000002,-11.229999999999997,-7.240000000000002,0.036231884057971016
8046,南電,20190320,43.05,,,0.28222996515679455,-0.2764227642276423,962619.0,2.685,12.84,-10.155,40.66,40.14,52.61,47.14,0.468,15.4,38.12,0.1543,0.6497,1.1404,1.111,69.3,52.66,70.69,61.38,13.984,8.101,11.624,33.834,39.077,9.309999999999995,16.64,10.818,8.100999999999999,42.4,18.108,1.7540000000000004,29.419000000000004,-7.807,22.505,0.17200000000000004,14.280000000000001,6.190000000000005,0.10999999999999943,-22.04,0.01533018867924525
8210,勤誠,20190327,69.5,,,0.1280575539568346,-0.12374100719424462,115462.0,20.235,21.46,-1.2250000000000014,50.27,45.78,39.77,29.33,0.291,37.39,63.0,0.2023,1.0638,0.8211,0.7895,81.31,82.7,89.24,86.97,15.341,31.92,50.792,82.659,53.862,2.269999999999996,-1.3900000000000006,33.397,31.918999999999997,58.6,12.19,18.415,99.019,26.889000000000003,69.436,0.09899999999999998,0.7999999999999972,1.7199999999999989,9.080000000000005,11.910000000000004,0.18600682593856652
8213,志超,20190325,39.2,,,0.08163265306122437,-0.10331632653061235,1012203.0,-1.25,-3.585,2.335,44.18,36.57,31.73,25.21,0.249,26.55,37.45,0.1472,0.6368,0.7109,0.7318,82.47,70.82,90.04,84.53,18.053,15.112,29.244,40.591,42.096,5.510000000000005,11.650000000000006,15.964,15.112,35.2,18.744,7.808,39.913000000000004,18.317999999999998,56.038,0.066,6.75,4.460000000000008,15.870000000000001,18.21,0.11363636363636363
8215,明基材,20190220,25.85,,,0.20116054158607347,-0.17408123791102514,841110.0,21.305,31.65,-10.344999999999999,59.22,48.92,43.24,36.16,0.357,44.98,47.94,0.2086,3.2676,1.3932,1.2848,88.31,85.32,86.39,75.31,13.599,47.176,52.681,61.609,62.781,11.079999999999998,2.990000000000009,51.613,47.176,22.5,0.6150000000000002,45.671,71.70400000000001,45.881,53.524,0.013000000000000012,9.189999999999998,6.340000000000003,36.45,16.630000000000003,0.14888888888888896
