股票編號,股票名稱,觀察日期,觀察價格,觀察期間最高價,觀察期間最低價,觀察期間高低差除以最低,觀察期間高低價時間差(天),高低差除以高低價時間差,進場日期,進場價格,120天最高價,120天最低價,prevYearHighest,EntranceBias60,EntranceBias250,EntranceAlpha250,EntranceBeta21,EntranceBeta65,EntranceBeta250,EntranceDayKValue,EntranceDayDValue,EntranceDayKValue-EntranceDayDValue,EntranceWeekKValue,EntranceWeekDValue,EntranceWeekKValue-EntranceWeekDValue,EntranceWeekRoiCompare,EntranceMonthRoiCompare,EntranceQuoterRoiCompare,EntranceHalfYearRoiCompare,EntranceYearRoiCompare,entrance_stock_rate_of_return_month,entrance_stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,(Entrance-Observe)/Observe,(Entrance-PrevYearHighest)/PrevYearHighest,monthKValue,monthDValue,prevDayVolumn,Diff,MacdDiff,WeekMaStd,MonthMaStd,SeasonMaStd,HalfYearMaStd,WeekMa,WeekMaDistance,MonthMa,MonthMaDistance,MonthYoyRevenue
4167,松瑞藥,20171106,30.1,30.1,27.75,0.0846846846846847,0,8.468468468468474,20171106,30.1,0.0531561461794019,-0.1960132890365449,29.45,15.4,18.05,0.0271,0.5808,0.3787,0.6566,66.18,42.05,24.13000000000001,68.51,61.17,7.340000000000003,14.613,7.851,25.697,16.989,0.499,10.256,7.844,14.623999999999999,7.891,36.522000000000006,0.0,0.02159468438538213,68.23,52.06,49423.65,0.255,0.16,1.4385,0.8741,1.3803,1.4623,27.36,0.10014619883040943,26.9075,0.11864721731859157,-4.4
4729,熒茂,20171109,25.55,25.55,24.0,0.0645833333333333,0,6.458333333333337,20171109,25.55,0.0645792563600782,-0.3483365949119374,25.5,16.39,38.18,0.2148,-0.959,-0.2029,0.5786,64.95,65.39,-0.4399999999999977,71.59,64.2,7.390000000000001,2.839,15.053,44.64,51.904,66.637,17.051,15.046,-10.421999999999999,16.942,43.462,0.0,0.001956947162426642,77.46,70.47,29069.75,0.96,0.221,0.6866,1.4565,1.4329,2.4356,24.84,0.028582930756843834,22.815,0.11987727372342753,-33.47
4906,正文,20170206,26.5,26.5,25.35,0.0453648915187376,0,4.536489151873761,20170206,26.5,0.3943396226415095,-0.0679245283018868,26.3,18.48,38.27,0.1338,0.4713,0.6911,0.8462,81.16,69.61,11.549999999999997,82.74,77.74,5.0,7.039,6.667,44.961,43.13,26.963,8.436,6.667,9.1,-7.734,49.730000000000004,0.0,0.007547169811320728,81.41,72.04,58047.2,0.493,0.056,0.6933,0.6325,2.5175,2.435,25.08,0.05661881977671458,24.3925,0.08639950804550586,-5.615
4966,譜瑞-KY,20170609,408.0,408.0,376.0,0.0851063829787234,0,8.51063829787234,20170609,408.0,0.4558823529411764,-0.1102941176470588,385.0,16.7,23.57,0.0682,-0.5338,0.871,1.2748,82.78,75.41,7.3700000000000045,69.46,59.27,10.18999999999999,12.85,16.806,19.088,17.074,10.478,19.672,16.786,15.048,17.972,23.378,0.0,0.056372549019607844,77.95,69.66,446470.65,8.303,3.932,14.0,16.3511,12.7244,15.8767,374.5,0.08945260347129506,351.325,0.1613178680708746,-0.7750000000000001
5328,華容,20171030,11.0,11.0,10.2,0.0784313725490196,0,7.843137254901968,20171030,11.0,0.1363636363636363,-0.1854545454545453,8.22,30.49,40.14,0.2096,-0.283,0.7836,1.0438,92.8,83.95,8.849999999999994,76.61,59.81,16.799999999999997,24.092,30.066,33.303,15.633,61.834,33.657,30.058999999999997,13.927999999999999,31.343,-18.108999999999998,0.0,0.2527272727272727,69.77,66.17,29564.15,0.424,0.241,0.742,0.7641,0.496,0.4678,9.77,0.1258955987717503,8.682,0.26698917300161246,-13.74
5347,世界,20171122,73.3,73.3,67.6,0.0843195266272189,0,8.4319526627219,20171122,73.3,0.0,-0.2087312414733969,69.5,31.17,32.71,0.0569,0.9013,0.6481,0.86,86.58,75.7,10.879999999999995,85.23,74.1,11.13000000000001,22.012,31.437,33.123,28.441,11.968,32.311,31.436,21.109,31.779,40.513,0.0,0.05184174624829464,54.24,39.71,285094.7,2.154,0.874,5.4343,3.9301,3.445,2.8947,63.9,0.14710485133020343,59.35,0.2350463352990732,-1.205
5465,富驊,20170603,26.35,26.35,24.5,0.0755102040816327,0,7.551020408163271,20170603,26.35,0.1385199240986716,-0.1423149905123339,19.2,47.05,72.52,0.2747,-0.4144,0.0883,0.6726,89.22,78.17,11.049999999999997,70.8,62.85,7.949999999999996,34.536,51.256,45.747,75.641,73.699,53.293,51.247,30.221,51.202,82.87100000000001,0.0,0.27134724857685016,83.41,71.36,41156.7,1.439,0.642,2.5242,2.2764,1.962,2.2073,22.66,0.16284201235657553,19.4525,0.3545816733067729,-26.075
5534,長虹,20170206,76.5,76.5,69.3,0.1038961038961039,0,10.389610389610397,20170206,76.5,0.0143790849673201,-0.1333333333333333,72.9,21.28,40.77,0.2153,1.4026,0.5817,0.6302,82.44,70.87,11.569999999999993,86.98,83.91,3.0700000000000074,13.97,15.132,39.306,32.21,68.104,16.901,15.132,13.337,15.497,9.574000000000002,0.0,0.04705882352941169,83.12,72.53,70038.8,1.12,0.512,3.8286,2.7259,4.5084,5.4121,68.16,0.12235915492957752,64.915,0.17846414542093494,-62.24
6101,寬魚國際,20170911,58.0,58.0,55.0,0.0545454545454545,0,5.454545454545454,20170911,58.0,0.0,-0.2844827586206896,31.45,29.86,98.78,0.5997,1.8125,0.588,0.7151,79.81,78.56,1.25,87.53,83.83,3.700000000000003,3.948,10.82,68.223,67.041,283.228,13.169,10.455,-9.644,-47.798,-47.589,0.0,0.45775862068965517,86.64,81.62,33536.25,3.63,0.539,1.9041,4.254,7.6868,7.7687,56.92,0.018973998594518593,50.6475,0.14517004787995458,-70.755
6108,競國,20170301,30.5,30.5,29.8,0.023489932885906,0,2.3489932885906017,20170301,30.5,0.0967213114754099,-0.0459016393442622,28.7,10.75,50.9,0.3086,-1.9022,0.0253,0.716,81.2,70.65,10.549999999999997,83.25,79.08,4.170000000000002,2.067,9.038,15.64,52.305,113.912,11.439,9.038,-7.270999999999999,12.054,15.738,0.0,0.05901639344262297,94.36,89.8,41117.3,0.519,0.162,0.2634,1.0492,1.3123,3.309,29.86,0.0214333556597455,28.3075,0.07745297182725422,-1.415
6120,達運,20170828,23.55,23.55,21.3,0.1056338028169014,0,10.56338028169014,20170828,23.55,0.961783439490446,-0.0955414012738853,21.5,67.51,73.93,0.1921,2.519,1.0777,0.5956,94.23,88.87,5.359999999999999,81.24,63.51,17.729999999999997,53.509,78.228,63.686,61.761,65.629,79.216,77.371,43.971000000000004,81.368,60.150000000000006,0.0,0.08704883227176223,60.46,57.53,115515.6,1.779,0.942,2.4208,2.9495,1.923,1.4121,19.54,0.2052200614124873,14.9175,0.5786827551533434,-18.72
6123,上奇,20170904,43.4,43.4,41.4,0.0483091787439613,0,4.830917874396135,20170904,43.4,0.3824884792626729,-0.1705069124423963,39.0,28.94,44.68,0.1471,1.2439,0.961,0.6613,89.26,80.53,8.730000000000004,91.59,84.78,6.810000000000002,8.628,11.542,42.187,42.564,41.136,12.145,10.961,-0.14899999999999913,-16.747999999999998,46.809,0.0,0.10138248847926265,83.48,69.54,35209.8,1.338,0.287,1.0389,2.4129,2.9475,2.3798,41.51,0.04553119730185499,37.9575,0.14338404794836318,-20.825
