,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
2344,華邦電,20201224,26.6,,,0.4624060150375939,0.0,8551445.0,61.69,30.41,31.279999999999998,74.23,58.87,58.78,50.47,0.502,37.33,68.0,0.0434,3.7915,1.8466,1.5659,53.2,45.89,85.18,83.56,5.372,36.033,85.916,71.504,14.742,1.6200000000000045,7.310000000000002,39.46,35.876,25.25,5.233,39.601,99.796,98.726,-14.529999999999998,0.20700000000000002,1.6000000000000085,0.45000000000000284,33.870000000000005,13.869999999999997,0.05346534653465352
2345,智邦,20201214,289.5,,,0.11917098445595854,-0.11398963730569948,1385287.0,5.71,-13.495000000000001,19.205000000000002,35.36,30.92,30.56,43.8,0.439,25.21,39.41,0.1738,0.7159,0.9527,1.0482,88.71,85.76,87.69,75.02,11.648,17.118,19.305,4.73,58.563,12.670000000000002,2.9499999999999886,24.183,17.116,195.0,8.424,14.842999999999998,-34.891999999999996,30.35,9.269000000000005,0.07,3.8900000000000006,6.439999999999998,10.71,-8.489999999999995,0.4846153846153846
2348,海悅,20201214,86.7,,,0.378316032295271,-0.027681660899654043,32701.0,91.46000000000001,160.12,-68.66,27.89,27.63,25.6,32.33,0.324,-5.71,22.19,0.1504,-0.3715,0.3979,0.8362,24.32,26.31,37.86,46.52,-8.298,-18.508,-18.465,-3.139,50.437,-8.660000000000004,-1.9899999999999984,-11.443,-18.509999999999998,63.0,-4.622,-25.469,-43.782000000000004,-40.461,43.184999999999995,0.08100000000000002,-24.700000000000003,-9.279999999999994,2.870000000000001,1.0899999999999999,0.37619047619047624
2352,佳世達,20201214,26.8,,,0.4458955223880597,0.0,331932.0,20.895,27.384999999999998,-6.489999999999998,34.29,27.81,27.02,30.75,0.31,27.26,43.63,0.0224,0.9275,1.0576,1.0143,75.86,78.78,85.93,77.8,2.246,20.713,24.165,34.541,11.494,8.13000000000001,-2.9200000000000017,27.778,20.711,23.3,-4.289999999999999,13.418000000000001,48.212999999999994,20.237,20.11,0.13999999999999999,2.5500000000000114,4.1299999999999955,16.13,-2.110000000000003,0.1502145922746781
2363,矽統,20201214,18.1,,,0.49723756906077343,-0.1215469613259669,203538.0,13.305,-23.315,36.620000000000005,77.62,62.8,62.95,53.68,0.531,38.57,81.88,0.3466,1.6965,2.0112,0.8747,58.07,72.09,70.16,67.37,-12.998,52.757,39.019,49.492,135.053,2.789999999999992,-14.020000000000003,59.821,52.754,15.0,-50.547,65.317,3.3049999999999997,37.866,168.286,0.29500000000000004,-14.230000000000004,-2.839999999999989,46.18000000000001,5.989999999999995,0.20666666666666675
2368,金像電,20201214,53.2,,,0.1823308270676691,-0.16165413533834588,1421918.0,1.5250000000000001,31.355000000000004,-29.830000000000005,37.63,42.7,40.91,60.7,0.602,10.49,52.54,0.4517,0.1925,0.799,1.1453,55.36,52.08,70.24,55.95,4.711,11.529,-5.686,36.839,208.757,14.289999999999992,3.280000000000001,18.594,11.527000000000001,17.45,11.507000000000001,16.912,-77.516,-49.856,199.53900000000002,0.178,9.829999999999998,7.850000000000001,-9.18,-12.18,2.048710601719198
2377,微星,20201214,133.0,,,0.5263157894736842,-0.045112781954887216,401503.0,28.635,16.755,11.880000000000003,26.27,30.21,30.48,36.09,0.36,2.73,19.6,0.1156,0.7769,1.4379,0.9869,60.31,71.87,64.84,49.75,-2.322,3.192,-17.311,3.921,35.388,15.090000000000003,-11.560000000000002,10.256,3.189,131.0,-4.433,15.014,-20.014,-42.586,24.644,0.08599999999999997,1.3500000000000014,6.57,-7.09,-13.810000000000002,0.015267175572519083
2379,瑞昱,20201214,405.0,,,0.3530864197530864,-0.043209876543209874,694486.0,36.57,39.585,-3.0150000000000006,27.57,26.8,28.92,42.02,0.421,6.45,33.54,0.1517,1.2021,1.2024,1.3801,67.16,68.74,67.33,55.76,2.907,2.315,-4.544,26.601,55.332,11.57,-1.5799999999999983,9.379,2.3119999999999994,251.5,2.618,12.004999999999999,8.161999999999999,-29.672,10.777000000000001,0.07100000000000001,7.210000000000001,6.049999999999997,1.8599999999999994,-14.34,0.610337972166998
2382,廣達,20201214,81.0,,,0.25925925925925924,-0.025925925925925856,681783.0,-5.525,19.955,-25.479999999999997,27.15,23.56,22.99,27.38,0.272,6.2,17.71,0.0605,1.645,1.0434,0.8819,63.86,73.25,73.58,62.28,-1.523,4.684,-8.825,-0.902,15.399,11.299999999999997,-9.39,11.748,4.680999999999999,65.2,-3.348,10.451,-13.636999999999999,-17.612000000000002,7.2059999999999995,0.09700000000000003,-6.450000000000003,3.730000000000004,8.829999999999998,-7.41,0.24233128834355822
2383,台光電,20201214,156.0,,,0.38782051282051283,-0.019230769230769232,238879.0,10.63,11.385,-0.754999999999999,34.45,29.0,29.05,42.01,0.421,1.66,11.2,0.0242,1.2798,0.9207,1.322,42.29,44.96,44.61,43.8,1.294,-5.762,-11.45,-16.286,11.212,0.8100000000000023,-2.6700000000000017,1.303,-5.764,142.0,6.465,-6.959,-47.072,-5.866,-29.872000000000003,-0.038000000000000034,-0.9200000000000017,0.0,11.270000000000003,-4.159999999999997,0.09859154929577464
2387,精元,20201214,64.3,,,0.11353032659409017,-0.19906687402799375,122503.0,63.065,82.065,-19.0,32.16,30.19,38.54,58.98,0.589,-5.71,37.4,0.1665,-0.1321,0.7749,1.511,24.56,22.15,22.02,32.75,3.556,-14.735,-16.092,70.025,38.137,-10.73,2.41,-7.67,-14.737,47.5,19.786,-10.648,86.462,-103.985,-78.698,0.175,-0.7600000000000016,-4.350000000000001,3.669999999999998,-28.44,0.3536842105263157
2388,威盛,20201217,56.9,,,0.11599297012302287,-0.23813708260105443,783108.0,22.125,23.720000000000002,-1.5950000000000024,81.33,67.5,59.6,59.6,0.59,37.8,65.94,0.1829,0.8497,0.9936,1.2876,65.81,59.68,81.63,66.77,6.688,46.431,35.129,83.29,52.999,14.86,6.130000000000003,51.33,46.271,55.4,1.1769999999999996,45.299,102.50900000000001,-1.9179999999999993,57.514,0.18599999999999994,6.36999999999999,6.499999999999993,31.9,22.75,0.02707581227436823
2395,研華,20201214,336.0,,,0.17857142857142858,-0.04017857142857143,790581.0,-15.9,-11.885,-4.015000000000001,22.89,21.57,22.66,29.34,0.295,6.27,15.83,0.0002,1.203,1.0865,0.9681,59.83,61.28,73.48,69.22,1.27,1.085,-0.539,-0.751,0.518,4.260000000000005,-1.4500000000000028,8.149,1.081999999999999,320.0,2.391,5.274,-4.1690000000000005,2.288,-13.325999999999999,0.09799999999999998,-2.9399999999999977,2.1299999999999955,2.6799999999999997,-2.8999999999999986,0.05
2401,凌陽,20201230,19.3,,,0.8393782383419689,-0.044041450777202146,737718.0,47.53,41.08,6.450000000000003,53.89,44.99,39.95,44.01,0.439,19.12,48.48,0.0639,2.312,1.5743,1.3616,70.1,60.44,76.02,74.31,7.448,12.2,20.423,29.884,15.798,1.7099999999999937,9.659999999999997,19.231,12.038000000000002,19.0,7.764,13.126,37.262,14.695999999999998,15.283,0.177,8.780000000000001,1.9200000000000017,18.14,8.0,0.015789473684210565
2404,漢唐,20201214,217.0,,,0.2695852534562212,-0.02534562211981567,174201.0,-0.9600000000000009,193.655,-194.615,27.49,23.0,20.51,32.12,0.32,4.47,13.38,0.0401,1.0109,0.7333,1.0518,35.83,52.48,67.74,68.88,-4.505,-3.731,-5.017,-18.171,7.434,-1.1400000000000006,-16.65,3.333,-3.734,204.0,-0.39700000000000024,-6.475,-44.834,11.805,-109.449,-0.01100000000000001,-16.49000000000001,-4.640000000000001,9.349999999999998,3.780000000000001,0.06372549019607843
2406,國碩,20201214,22.95,,,0.0370370370370371,-0.28104575163398693,135567.0,32.22,53.635000000000005,-21.415000000000006,69.32,65.73,77.65,64.32,0.635,1.95,69.51,0.2452,-2.5924,-1.2039,0.9086,28.85,25.25,45.16,57.28,-2.031,-2.248,34.412,132.988,72.874,-12.120000000000005,3.6000000000000014,4.817,-2.25,17.15,7.120999999999999,6.7090000000000005,155.152,-31.747999999999998,100.852,0.183,-11.450000000000003,-8.819999999999993,7.449999999999996,-25.64,0.338192419825073
2409,友達,20201214,16.0,,,1.2218749999999998,-0.12812500000000004,7371122.0,25.37,4.855,20.515,53.21,46.34,43.08,49.06,0.487,26.73,53.14,0.1746,1.4601,1.1798,1.2442,67.06,73.96,73.95,65.75,0.32,37.011,13.461,42.701,39.521,8.200000000000003,-6.8999999999999915,44.076,37.009,14.45,-20.381,49.743,50.105000000000004,-11.531999999999998,79.187,0.198,0.5600000000000023,3.469999999999999,23.23,-3.989999999999995,0.10726643598615923
2417,圓剛,20201214,50.6,,,0.07707509881422922,-0.18379446640316213,190483.0,230.18,371.77,-141.58999999999997,40.89,47.02,56.35,67.37,0.668,-17.17,55.87,0.6471,0.2206,1.0334,0.9594,9.14,14.51,9.33,16.76,-1.637,-20.236,-32.971,95.699,366.628,-7.4300000000000015,-5.369999999999999,-13.172,-20.239,16.25,16.514,-3.580000000000002,-35.423000000000016,-182.964,390.014,0.41300000000000003,-3.3499999999999996,-4.109999999999999,-12.579999999999998,-34.65,2.113846153846154
2428,興勤,20201214,152.5,,,0.43934426229508194,-0.03278688524590164,199299.0,9.385,9.455,-0.07000000000000028,53.09,51.3,44.32,42.12,0.419,23.85,56.05,0.1342,0.1571,0.9668,1.2581,58.69,63.33,83.03,81.13,7.462,1.631,31.728,51.244,50.683,1.9000000000000057,-4.640000000000001,8.696,1.6289999999999996,99.7,15.460999999999999,-27.278,49.615,19.602000000000004,52.958,0.183,-1.1200000000000045,1.019999999999996,3.3500000000000014,8.489999999999995,0.5295887662988966
2436,偉詮電,20201214,47.2,,,0.9512711864406778,-0.08686440677966104,2821860.0,22.23,21.479999999999997,0.7500000000000036,54.06,44.12,43.32,43.83,0.436,36.97,64.6,0.192,-0.3238,0.6908,0.9025,87.78,83.97,81.23,69.79,22.861,31.361,34.016,51.472,59.31,11.439999999999998,3.8100000000000023,38.426,31.359,31.55,16.509,29.868000000000002,47.154,26.761,65.34100000000001,0.16499999999999998,9.66000000000001,8.070000000000007,28.3,4.93,0.49603803486529324
2454,聯發科,20201214,710.0,,,0.6690140845070423,-0.005633802816901409,2760736.0,50.505,51.58,-1.0749999999999957,32.26,28.46,32.69,44.36,0.443,3.28,34.48,0.1279,1.6538,1.3171,1.3779,31.0,38.05,60.83,67.53,0.035,-3.065,4.141,20.812,46.136,-6.700000000000003,-7.049999999999997,4.0,-3.067,464.0,3.924,2.8880000000000003,1.8420000000000023,-8.572,-20.235999999999997,0.14700000000000002,-5.420000000000002,-3.049999999999997,7.589999999999996,-22.189999999999998,0.5301724137931034
2457,飛宏,20201214,16.7,,,1.9311377245508983,-0.035928143712574724,492871.0,-0.21499999999999986,-2.47,2.2550000000000003,45.28,48.54,57.54,51.35,0.511,33.69,74.38,0.1266,-0.1146,1.0523,1.3218,78.07,80.0,84.14,77.44,1.57,35.041,49.266,83.361,45.659,6.700000000000003,-1.9300000000000068,42.105,35.038,14.7,-18.093,27.944999999999997,99.816,30.892,73.026,0.21600000000000003,-0.37000000000000455,2.0799999999999983,-1.7299999999999969,-10.030000000000001,0.1360544217687075
2458,義隆,20201214,148.0,,,0.543918918918919,-0.0945945945945946,2387819.0,59.73,69.465,-9.735000000000007,28.32,30.37,29.24,38.0,0.378,1.37,24.45,0.1409,0.8298,0.9707,1.049,63.66,58.59,50.68,39.19,5.134,-0.272,-18.646,-6.415,48.27,11.490000000000002,5.069999999999993,6.793,-0.274,96.1,6.751,12.110999999999999,-46.868,-36.79,45.131,0.03400000000000003,18.03,8.829999999999998,-3.759999999999998,-4.870000000000001,0.5400624349635796
2467,志聖,20201216,38.3,,,0.6449086161879897,-0.04830287206266304,111383.0,18.18,18.73,-0.5500000000000007,34.36,30.47,27.63,31.09,0.311,16.79,36.98,0.1363,0.3789,0.4716,0.7561,72.46,65.37,84.1,80.11,6.987,-0.652,23.519,11.182,32.238,3.989999999999995,7.089999999999989,4.902,-0.6529999999999996,36.0,7.972,-18.343,-6.76,38.245,47.808,0.07400000000000001,5.839999999999989,3.1599999999999966,19.439999999999998,9.32,0.06388888888888881
2486,一詮,20201214,19.85,,,0.9496221662468514,-0.11335012594458438,243221.0,22.525,26.125,-3.6000000000000014,67.09,58.79,68.1,52.98,0.523,33.59,103.96,0.2995,1.0978,1.5076,1.2284,33.52,43.27,76.47,78.46,0.831,35.844,58.267,148.964,120.491,-1.9899999999999949,-9.75,42.909,35.842,16.2,5.7330000000000005,21.838,160.004,17.928000000000004,157.202,0.34,-4.730000000000004,-2.3700000000000045,20.940000000000005,-13.949999999999996,0.22530864197530878
2505,國揚,20201214,25.35,,,0.6370808678500985,-0.003944773175542462,58821.0,,163.28,,33.43,27.47,35.44,48.7,0.482,1.56,15.19,0.1515,0.2967,1.1391,0.9398,32.63,28.98,43.39,38.57,-1.634,-5.032,-20.352,-9.128,33.576,4.82,3.650000000000002,2.033,-5.034000000000001,18.25,4.917,-6.091,-43.111,-35.735,11.693000000000001,0.252,-4.219999999999999,1.0300000000000011,12.8,-12.130000000000003,0.389041095890411
2515,中工,20201214,9.5,,,0.24210526315789482,-0.10526315789473684,600116.0,21.41,9.6,11.81,52.76,39.64,34.78,31.16,0.313,19.82,30.5,0.0325,-1.2066,0.432,0.8614,42.2,48.09,64.21,54.1,4.048,17.409,5.19,16.877,4.595,10.109999999999992,-5.890000000000001,24.474,17.407,9.38,6.491,19.266,24.205,-2.5089999999999995,18.653,0.127,2.779999999999994,3.8200000000000003,35.739999999999995,15.3,0.012793176972281365
2520,冠德,20201214,34.7,,,0.2853025936599423,-0.07492795389048995,138728.0,85.265,98.91499999999999,-13.649999999999991,43.41,37.08,35.79,40.79,0.41,-9.05,8.99,-0.0332,-1.0515,0.7082,1.0164,35.68,36.97,33.41,36.07,-6.941,-14.452,-27.03,-7.025,-7.202,-2.6600000000000037,-1.2899999999999991,-7.387,-14.454,33.45,-0.12599999999999945,-5.891,-11.72,-54.587,-46.674,0.07899999999999996,-8.010000000000005,-2.8200000000000003,12.849999999999998,-5.829999999999998,0.03736920777279521
2603,長榮,20201214,29.6,,,3.983108108108108,0.0,9600806.0,24.605,16.055,8.55,61.64,57.29,55.61,43.02,0.427,46.01,112.18,0.3008,0.7809,0.8794,0.9285,83.29,79.0,90.74,86.6,21.763,39.453,67.355,147.097,118.357,4.140000000000001,4.290000000000006,46.517,39.45,18.75,27.474000000000004,23.737000000000002,153.15,23.761000000000003,140.143,0.213,2.75,1.6499999999999915,9.270000000000003,1.0799999999999983,0.5786666666666668
2605,新興,20201222,22.1,,,0.8687782805429862,-0.1968325791855204,2121021.0,-38.27,-15.58,-22.690000000000005,67.01,49.79,45.78,39.83,0.397,27.52,37.54,0.0416,2.1135,1.1092,0.9995,70.29,67.04,70.34,61.86,13.347,27.765,23.502,11.121,2.069,8.480000000000004,3.25,31.126,27.608,21.9,14.116,29.179000000000002,18.277,33.723,16.988,0.201,8.96,7.07,47.080000000000005,11.68,0.00913242009132433
2606,裕民,20201229,40.0,,,1.4100000000000001,-0.19250000000000006,1975861.0,-7.484999999999999,-24.835,17.35,47.79,35.79,38.52,31.26,0.312,19.32,28.02,0.0078,1.9386,0.9921,0.8121,64.98,62.78,67.2,59.09,5.346,10.95,7.129,1.756,-1.002,8.11,2.200000000000003,15.313,10.792000000000002,39.95,-2.582,10.911,5.836,12.954,14.805,0.10500000000000001,5.030000000000001,4.810000000000002,31.85,0.509999999999998,0.0012515644555693905
2607,榮運,20201214,17.55,,,0.5299145299145299,-0.09401709401709403,244781.0,-11.32,-7.465,-3.8550000000000004,28.29,30.17,26.28,23.44,0.234,17.15,29.16,0.0367,0.2165,0.6733,0.6799,74.17,74.14,85.41,77.99,4.797,11.179,13.426,14.446,7.824,7.420000000000002,0.030000000000001137,18.243,11.175999999999998,15.35,3.67,7.605,18.553,15.623000000000001,20.908,0.07100000000000001,2.6799999999999926,2.4099999999999966,-3.780000000000001,9.360000000000003,0.14332247557003264
2609,陽明,20201214,15.05,,,8.30232558139535,0.0,1831804.0,26.55,7.425,19.125,55.34,62.22,59.16,50.45,0.497,27.77,86.71,0.2454,0.2651,0.65,0.9718,72.91,61.17,82.17,75.67,17.44,13.335,37.88,110.092,88.157,6.5,11.739999999999995,20.4,13.332999999999998,12.55,24.348000000000003,-6.096999999999998,115.735,-7.382999999999996,128.476,0.32899999999999996,12.829999999999998,4.560000000000002,-14.47999999999999,-6.159999999999997,0.199203187250996
2610,華航,20201221,13.1,,,0.7404580152671757,-0.21755725190839692,2963855.0,-28.894999999999996,-35.510000000000005,6.615000000000009,47.69,45.25,40.38,38.32,0.381,38.09,53.3,0.0975,-0.2579,0.3385,0.8758,83.33,77.61,86.94,76.82,16.504,37.434,40.648,32.423,22.651,10.120000000000005,5.719999999999999,42.308,37.275,12.9,11.919,38.872,38.773,48.325,62.498999999999995,0.233,4.8700000000000045,5.019999999999996,7.199999999999996,17.47,0.015503875968992192
2614,東森,20201214,17.35,,,0.642651296829971,-0.08069164265129694,96858.0,10.185,83.58,-73.395,18.87,26.3,27.27,41.33,0.409,2.9,23.53,0.1906,-0.0135,0.2999,0.8421,49.27,39.44,48.51,55.46,2.397,-8.497,-5.608,-6.893,57.298,-6.950000000000003,9.830000000000005,-1.433,-8.5,15.5,8.036,-16.072,-65.286,-1.5579999999999998,96.705,0.22599999999999998,-5.789999999999999,-4.219999999999999,-13.650000000000002,1.4000000000000021,0.11935483870967752
2615,萬海,20201214,41.8,,,4.035885167464115,-0.009569377990430589,1415579.0,36.225,12.725,23.5,69.75,70.91,65.31,43.77,0.433,36.51,104.96,0.2804,-0.3163,1.0974,0.993,51.87,49.97,82.13,83.38,6.855,26.105,95.2,133.477,117.723,-1.25,1.8999999999999986,33.17,26.103,23.4,23.216,6.469000000000001,137.626,82.78,126.369,0.206,1.8199999999999932,-0.2600000000000051,-3.989999999999995,25.169999999999995,0.7863247863247863
2636,台驊投控,20201214,41.75,,,2.844311377245509,-0.08862275449101803,416702.0,50.075,41.125,8.950000000000003,35.68,35.03,36.59,34.92,0.346,12.02,49.86,0.2044,0.1307,0.4093,0.6326,75.45,59.45,67.05,60.15,16.939,4.526,4.513,40.238,61.918,6.899999999999999,16.0,11.59,4.523,29.05,24.361,5.818,24.887999999999998,-22.653,79.483,0.22599999999999998,30.759999999999998,9.089999999999996,0.9099999999999966,-12.769999999999996,0.4371772805507745
2727,王品,20201216,144.5,,,0.43252595155709345,-0.20069204152249134,515093.0,14.365,7.455,6.91,63.36,55.55,47.13,39.56,0.392,48.87,91.33,0.1814,0.7058,1.2691,1.0821,56.81,55.66,88.37,84.09,5.686,30.767,81.668,67.779,72.476,4.280000000000001,1.1500000000000057,36.321,30.766,143.0,4.386,1.2759999999999998,64.54299999999999,91.227,99.196,0.201,2.280000000000001,2.0700000000000074,18.08,37.81999999999999,0.01048951048951049
2855,統一證,20201214,17.05,,,0.8035190615835777,-0.005865102639296271,63507.0,30.720000000000002,-31.185000000000002,61.905,30.23,24.89,24.14,25.97,0.257,9.09,22.93,0.0558,0.6415,0.8254,0.7632,79.32,82.41,76.83,61.56,-1.425,5.979,-5.505,11.73,8.415,15.269999999999996,-3.0900000000000034,13.044,5.977,15.7,-6.397,8.499,12.311,-20.158,8.030999999999999,0.08500000000000002,0.2600000000000051,6.3700000000000045,12.5,-0.39000000000000057,0.08598726114649691
2885,元大金,20201230,20.5,,,0.3195121951219513,-0.009756097560975575,840786.0,7.010000000000001,9.5,-2.4899999999999993,16.66,16.57,16.11,27.65,0.278,8.16,16.48,-0.0501,0.8516,0.8486,1.0835,75.4,65.01,90.0,85.3,1.081,-0.224,-2.748,-4.805,-14.047,4.700000000000003,10.39,6.806,-0.38699999999999957,20.45,1.775,0.259,2.178,-1.1380000000000001,-27.977,0.12700000000000003,5.260000000000005,3.030000000000001,0.48999999999999844,1.3200000000000003,0.0024449877750611594
3006,晶豪科,20201214,59.2,,,1.964527027027027,-0.04898648648648658,1172252.0,47.095,28.03,19.064999999999998,70.18,55.82,48.29,45.17,0.452,28.4,48.52,0.1524,2.2969,1.609,1.356,56.56,69.23,77.57,77.94,-5.171,30.133,41.354,25.216,55.517,-0.37000000000000455,-12.670000000000002,37.198,30.131,50.5,-20.292,30.304,6.645,50.528999999999996,67.03800000000001,0.228,-11.200000000000003,-2.8599999999999994,36.45000000000001,21.03,0.17227722772277235
3010,華立,20201214,78.1,,,0.10755441741357243,-0.06017925736235581,95475.0,12.29,11.085,1.2049999999999983,30.2,29.04,25.57,25.21,0.252,18.54,39.36,0.092,0.7106,0.6939,0.8108,52.83,57.5,87.01,80.74,0.191,9.127,24.597,26.625,23.442,6.27000000000001,-4.670000000000002,16.192,9.125,60.3,3.6919999999999997,-3.353999999999999,27.35,27.204,22.401,0.14300000000000002,0.5100000000000051,2.530000000000001,1.620000000000001,7.43,0.29519071310116085
3014,聯陽,20201214,69.2,,,0.9291907514450867,-0.026011560693641578,55688.0,31.7,33.63,-1.9300000000000033,22.03,22.31,23.43,39.62,0.395,-2.41,21.11,0.1522,1.1796,1.0066,1.0328,22.56,31.69,42.37,45.95,-4.383,-6.919,-14.766,-3.983,44.882,-3.5800000000000054,-9.130000000000003,0.145,-6.922000000000001,47.1,-2.902,1.8680000000000012,-43.291,-27.366,14.443999999999999,0.18300000000000002,-20.970000000000006,-6.699999999999996,-0.7999999999999972,-15.760000000000002,0.4692144373673036
3015,全漢,20201214,41.35,,,0.400241837968561,-0.07255139056831922,56451.0,7.315,13.52,-6.204999999999999,36.75,34.52,34.01,42.52,0.419,14.44,59.51,0.2319,0.8186,0.8242,0.9285,47.82,60.64,78.32,76.75,-3.108,4.092,16.328,64.474,88.543,1.5699999999999932,-12.82,11.157,4.09,27.85,-5.367,-1.6360000000000001,50.09,-22.215999999999998,90.19900000000001,0.236,-7.200000000000003,-1.5600000000000023,3.75,-10.919999999999995,0.4847396768402154
3017,奇鋐,20201214,70.1,,,0.12981455064194022,-0.13837375178316685,298734.0,4.47,-0.7999999999999998,5.27,30.21,40.73,43.74,50.23,0.498,-1.55,43.91,0.1843,1.0989,1.0282,1.1052,19.47,19.15,41.51,53.66,-1.519,-14.408,-1.627,55.665,61.313,-12.149999999999999,0.3200000000000003,-7.343,-14.41,47.75,6.699999999999999,-19.042,52.811,-53.748000000000005,16.22,0.045999999999999985,-10.590000000000003,-7.3700000000000045,-18.990000000000002,-21.540000000000006,0.46806282722513076
3023,信邦,20201214,211.5,,,0.34515366430260047,-0.0070921985815602835,470550.0,46.95,17.565,29.385,26.17,26.11,25.72,37.3,0.371,7.45,34.26,0.1636,0.1638,0.2881,1.072,43.67,46.27,71.25,72.18,3.056,-0.346,-0.406,17.511,53.837,-0.9300000000000068,-2.6000000000000014,6.718,-0.3490000000000002,138.5,3.8680000000000003,-0.20699999999999996,-8.932000000000002,-16.108999999999998,15.118000000000002,0.10799999999999998,-0.060000000000002274,-0.9599999999999937,-0.18999999999999773,-0.46000000000000085,0.5270758122743683
3024,憶聲,20201214,11.6,,,0.5560344827586208,-0.12499999999999994,6174.0,5.984999999999999,-5.305,11.29,39.61,35.04,42.72,49.01,0.483,-2.19,21.15,0.09,0.5562,0.8743,0.6853,19.99,29.55,39.42,40.72,-5.052,-6.184,-16.502,20.128,21.496,-1.2999999999999972,-9.560000000000002,0.881,-6.186,9.17,-3.2719999999999994,-4.553,20.01,-71.519,1.860999999999997,0.27,-17.92,-4.530000000000001,8.82,-29.330000000000005,0.2649945474372955
3027,盛達,20201214,21.75,,,0.6735632183908046,-0.19770114942528738,86354.0,82.325,72.855,9.469999999999999,39.16,47.11,60.26,56.68,0.562,-0.38,68.93,0.3899,-0.595,-0.2246,0.7255,45.8,42.49,29.23,35.02,2.759,-3.361,-2.039,122.147,147.693,-5.790000000000003,3.309999999999995,3.704,-3.363,12.85,9.029,5.408999999999999,109.134,-109.928,181.235,0.22900000000000004,1.5800000000000018,-2.8200000000000003,-13.950000000000003,-27.959999999999994,0.6926070038910507
3029,零壹,20201214,38.7,,,0.32299741602067183,-0.02454780361757113,17454.0,-6.265000000000001,5.779999999999999,-12.045,18.62,19.66,22.63,32.3,0.325,0.2,10.65,0.0682,0.0391,0.6379,0.7399,23.48,28.34,62.79,55.16,0.975,-7.712,-17.813,-21.658,15.967,7.630000000000003,-4.859999999999999,-0.647,-7.714,36.25,8.037,-7.984999999999999,-56.705,-13.337,-21.037,0.0,0.6000000000000014,3.809999999999995,-2.4499999999999993,-16.860000000000003,0.0675862068965518
3032,偉訓,20201214,45.6,,,0.11184210526315792,-0.1578947368421053,17641.0,30.615,41.635,-11.02,20.19,29.1,34.58,33.12,0.33,-2.08,38.7,0.196,0.1751,0.6139,0.6697,49.48,47.34,27.0,42.06,-0.228,-7.612,-7.599,39.713,56.134,-15.060000000000002,2.1399999999999935,-0.547,-7.614,38.9,2.4429999999999996,3.324,29.097,-52.369,63.182,0.17400000000000002,-8.740000000000002,-8.699999999999996,-15.900000000000002,-17.32,0.17223650385604122
3034,聯詠,20201214,322.0,,,1.0372670807453417,-0.006211180124223602,1424770.0,36.245,36.43,-0.18500000000000227,26.92,30.43,32.87,39.3,0.394,11.98,36.42,0.0969,0.8767,1.1224,1.0407,66.6,70.77,86.33,82.92,4.241,2.026,15.817,30.301,25.024,3.4099999999999966,-4.170000000000002,9.091,2.023999999999999,239.0,5.789,0.9929999999999999,35.226,5.441000000000001,-28.314999999999998,-0.009000000000000008,1.2800000000000011,2.1599999999999966,-7.25,-11.149999999999999,0.3472803347280335
3037,欣興,20201214,84.4,,,0.5995260663507108,0.0,2257872.0,-1.12,-2.125,1.005,44.65,51.9,50.95,57.23,0.573,6.06,51.34,0.1805,0.0715,1.6589,1.6145,25.74,26.88,60.12,55.03,2.515,6.026,-0.866,66.719,74.064,5.089999999999996,-1.1400000000000006,13.09,6.023,50.3,15.192,21.878999999999998,64.014,-64.36500000000001,-1.8060000000000116,0.02499999999999991,2.460000000000001,2.3900000000000006,-13.020000000000003,-7.590000000000003,0.6779324055666006
3041,揚智,20201214,31.7,,,0.10410094637223977,-0.2996845425867508,118415.0,12.165,15.595,-3.4300000000000015,62.49,61.97,57.28,60.24,0.6,11.42,42.97,0.1655,0.489,0.7299,1.4119,43.95,44.04,58.59,61.57,2.791,5.007,5.788,48.446,53.156,-2.979999999999997,-0.0899999999999963,12.072,5.004999999999999,21.6,8.141,-5.739000000000001,46.509,-30.169,81.89099999999999,0.13799999999999996,-1.3099999999999952,-1.1400000000000006,-0.4899999999999949,12.549999999999997,0.46759259259259245
