,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
3019,亞光,20141212,40.2,,,0.16915422885572132,-0.0733830845771145,97107.0,-5.265000000000001,-4.38,-0.8850000000000007,40.1,40.84,43.17,42.7,0.424,-5.61,7.26,0.1271,1.2253,1.5308,1.2545,22.3,32.1,31.91,30.03,-1.96,1.259,-16.575,27.645,32.571,1.879999999999999,-9.8,2.474,1.2590000000000001,38.9,-0.7809999999999999,20.275,28.608999999999998,-71.006,37.977,0.11599999999999999,1.1799999999999997,0.9400000000000013,-6.600000000000001,-11.079999999999998,0.033419023136246895
3023,信邦,20141212,45.25,,,0.49171270718232046,-0.019889502762430906,257461.0,7.525,2.995,4.53,27.7,26.66,26.77,25.79,0.256,11.74,9.13,0.1099,0.6564,0.9853,0.8174,84.6,80.37,82.75,68.69,8.094,10.476,12.308,2.611,27.142,14.060000000000002,4.22999999999999,11.692,10.477,42.05,6.622999999999999,7.687000000000001,-19.06,21.131,-6.943000000000001,0.037000000000000005,6.959999999999994,7.030000000000001,0.41000000000000014,7.710000000000001,0.07609988109393587
3034,聯詠,20141212,172.5,,,0.1565217391304348,-0.11884057971014493,535453.0,47.94,44.46,3.479999999999997,17.15,29.79,28.57,28.46,0.284,6.38,19.42,0.1284,-0.1951,0.8078,0.9582,27.03,27.72,80.71,80.46,2.242,-0.025,14.706,23.796,47.044,0.25,-0.6899999999999977,1.191,-0.02400000000000002,158.0,5.596,-10.821,13.238999999999999,6.658999999999999,57.049,-0.08300000000000002,-1.6200000000000045,0.11999999999999034,-20.690000000000005,6.939999999999998,0.09177215189873418
3048,益登,20141212,28.4,,,0.10915492957746484,-0.06690140845070418,68566.0,106.99000000000001,71.845,35.14500000000001,30.79,36.2,38.55,36.59,0.362,2.43,37.43,0.3483,1.1298,1.1921,0.8486,59.9,59.75,64.58,60.08,2.304,-1.215,1.946,41.121,129.454,4.5,0.14999999999999858,0.0,-1.215,15.0,0.32599999999999985,-2.246,-20.308999999999997,-37.295,106.382,0.144,4.119999999999997,2.25,-15.14,-5.890000000000001,0.8933333333333332
3055,蔚華科,20141212,19.9,,,0.128140703517588,-0.23115577889447228,17608.0,-11.91,28.724999999999998,-40.635,36.86,35.87,38.07,40.75,0.405,-12.16,10.66,0.2232,1.0658,1.2866,1.17,12.17,26.62,21.54,29.63,-11.0,-11.97,-14.186,12.511,68.773,-8.09,-14.450000000000001,-10.755,-11.97,15.7,-14.733,-9.441,-36.635999999999996,-46.119,82.585,0.20500000000000002,-10.770000000000003,-4.050000000000001,-1.2000000000000028,-6.57,0.2675159235668789
3057,喬鼎,20141212,37.7,,,0.05570291777188313,-0.3726790450928383,92129.0,-1.5000000000000002,2.395,-3.8950000000000005,29.05,40.35,39.38,46.14,0.46,2.68,-9.16,0.0144,1.4519,1.7753,1.5552,81.62,78.29,55.89,39.58,2.627,8.577,-4.795,-13.177,1.291,16.310000000000002,3.3299999999999983,9.792,8.577,37.55,-6.051000000000001,19.942,-41.316,4.199999999999999,-178.484,0.07100000000000001,16.96,8.159999999999997,-24.209999999999997,4.82,0.003994673768309073
3088,艾訊,20141212,71.2,,,0.14185393258426957,-0.014044943820224719,5525.0,-3.15,3.5949999999999998,-6.744999999999999,25.29,34.85,39.94,39.92,0.397,-3.01,6.83,0.1334,1.1141,1.301,1.3221,55.6,63.11,50.77,47.04,-0.966,-1.642,-6.373,4.383,39.738,3.730000000000004,-7.509999999999998,-0.427,-1.6420000000000001,59.3,-6.784,9.139000000000001,-30.996,-18.142,-65.492,0.08600000000000002,4.550000000000004,1.8699999999999974,-19.090000000000003,-4.710000000000001,0.2006745362563239
3089,億杰,20141212,48.0,,,0.07500000000000002,-0.5958333333333333,24587.0,82.525,59.76,22.765000000000008,43.78,49.92,47.82,47.65,0.477,7.24,-6.82,0.1281,2.2299,1.0749,0.9751,85.9,85.76,51.67,34.92,3.649,19.188,-2.085,-11.636,27.446,16.75,0.14000000000000057,20.403,19.188,43.1,-17.118,29.61,-67.865,7.880999999999999,-150.069,0.030999999999999972,18.22,8.380000000000003,-10.869999999999997,-16.069999999999993,0.11368909512761018
3094,聯傑,20141216,37.4,,,0.05614973262032089,-0.39572192513368976,158276.0,-7.739999999999999,-18.939999999999998,11.2,48.49,46.2,47.04,46.87,0.465,9.67,8.84,0.2587,0.6507,1.5142,1.3778,82.31,84.54,68.01,52.74,11.474,13.351,-0.197,-19.173,72.81,15.270000000000003,-2.230000000000004,12.995,13.350999999999999,24.9,9.672,10.63,-130.795,19.676000000000002,55.957,0.09900000000000003,11.500000000000007,9.280000000000001,2.75,5.270000000000003,0.5020080321285141
3234,光環,20141212,35.0,,,1.5571428571428572,-0.022857142857142777,305286.0,13.41,30.35,-16.94,42.86,43.93,44.97,37.11,0.368,24.76,43.02,0.2137,0.6909,1.3629,1.1228,91.24,83.55,82.39,75.38,16.139,23.119,44.111,43.47,60.445,7.010000000000005,7.689999999999998,24.334,23.119,31.2,4.078999999999999,19.438,38.966,44.625,67.447,-0.0010000000000000009,8.799999999999997,3.5,-7.600000000000001,7.060000000000002,0.12179487179487182
3264,欣銓,20141219,24.85,,,0.24748490945674037,-0.012072434607645902,182163.0,16.02,14.455,1.5649999999999995,18.62,25.22,29.3,29.3,0.293,-1.4,-2.23,0.0561,0.6942,1.0925,0.9841,37.17,34.0,48.64,43.38,1.556,0.633,-8.686,-2.91,7.39,5.259999999999998,3.1700000000000017,1.037,0.6319999999999999,24.8,1.6460000000000001,7.767,-14.016,-15.117,-9.190999999999999,0.12499999999999997,3.8800000000000026,2.6300000000000026,-12.39,-5.310000000000002,0.002016129032258093
3285,微端,20141212,36.7,,,0.6212534059945503,-0.17166212534059955,44871.0,9.12,21.799999999999997,-12.679999999999998,42.41,47.27,56.94,44.84,0.444,22.14,78.76,0.3268,1.759,1.3205,1.2132,76.07,77.88,76.86,72.23,6.053,22.694,81.416,120.125,127.126,4.6299999999999955,-1.8100000000000023,23.909,22.694,26.55,-6.463,21.128,122.764,59.91799999999999,136.998,-0.013000000000000012,3.4099999999999966,2.3200000000000074,-15.800000000000004,-17.18,0.38229755178907726
3289,宜特,20141212,75.4,,,0.35278514588859405,-0.034482758620689766,34617.0,3.3600000000000003,26.354999999999997,-22.994999999999997,44.97,55.94,51.88,46.59,0.464,4.34,17.54,0.4009,1.8149,2.0208,1.6298,77.01,78.62,48.44,35.77,7.581,24.476,-0.97,-3.336,191.323,12.669999999999995,-1.6099999999999994,25.691,24.476,31.1,5.191000000000001,51.03,-202.68,1.47,196.679,0.2,14.61,6.330000000000002,-16.03,19.619999999999997,1.4244372990353698
3325,旭品,20141212,21.65,,,0.11085450346420334,-0.35103926096997684,7471.0,-17.990000000000002,-21.945,3.9549999999999983,53.3,61.77,52.94,44.51,0.444,-20.62,-8.13,0.1736,2.2444,0.53,0.7868,54.4,62.16,17.39,25.5,-6.045,-14.454,-31.83,-13.884,45.272,-8.11,-7.759999999999998,-13.238,-14.453,20.5,-22.165,20.162999999999997,-90.173,-59.099,58.137,0.11099999999999999,-2.5700000000000003,-4.050000000000001,-12.290000000000006,32.760000000000005,0.05609756097560969
3432,台端,20141212,27.6,,,0.06521739130434771,-0.5036231884057971,69883.0,13.195,13.335,-0.14000000000000057,55.02,60.43,67.13,51.96,0.515,15.97,51.73,0.3901,0.1062,-0.0202,0.4004,77.46,80.37,60.83,52.91,3.658,28.012,57.647,74.507,88.726,7.920000000000002,-2.910000000000011,29.227,28.012,16.3,-5.714,42.94,69.474,46.881,50.900999999999996,0.128,8.689999999999998,3.9599999999999937,-9.279999999999994,1.6000000000000014,0.6932515337423313
3450,聯鈞,20141212,108.5,,,0.8110599078341014,-0.055299539170506916,332838.0,6.42,9.75,-3.33,36.51,41.25,42.62,43.92,0.439,9.36,1.77,0.1185,1.2319,1.9281,1.7469,85.21,82.9,61.33,42.83,5.869,6.29,5.036,-16.525,30.001,18.5,2.309999999999988,7.505,6.29,82.8,-3.5969999999999995,8.637,-89.166,25.996000000000002,-45.07599999999999,0.069,14.129999999999995,9.25,-7.740000000000002,1.7899999999999991,0.31038647342995174
3490,單井,20141212,129.5,,,0.23552123552123552,-0.10038610038610038,317111.0,526.31,799.78,-273.47,51.09,65.96,71.81,60.37,0.6,-7.18,74.72,0.7335,2.3798,1.6813,1.0402,59.99,69.75,27.71,31.35,-1.542,5.652,-0.229,182.704,417.835,-3.6400000000000006,-9.759999999999998,6.867,5.652,33.95,-15.997,33.426,105.96000000000001,-187.57100000000003,378.72299999999996,0.244,2.66,-1.8200000000000003,-31.429999999999993,-12.050000000000011,2.8144329896907214
3529,力旺,20141212,383.0,,,0.29112271540469975,-0.1801566579634465,907946.0,1.5149999999999988,22.275,-20.759999999999998,40.21,50.61,56.41,62.09,0.619,9.18,50.74,0.6279,0.9728,1.5731,1.8178,61.79,64.89,64.44,54.41,4.917,13.975,16.589,26.807,376.133,10.030000000000001,-3.1000000000000014,15.19,13.975,97.8,4.4159999999999995,14.73,-235.68300000000002,7.690999999999999,355.68899999999996,0.321,8.189999999999998,5.009999999999998,-19.689999999999998,-18.340000000000003,2.9161554192229038
3533,嘉澤,20141212,164.0,,,0.042682926829268296,-0.3170731707317073,506927.0,-9.120000000000001,-5.875,-3.245000000000001,49.18,47.74,46.43,45.04,0.446,17.87,45.23,0.3681,0.2514,1.1039,1.1691,35.53,50.29,80.16,75.01,-2.558,23.004,40.988,30.461,138.474,5.1499999999999915,-14.759999999999998,24.219,23.004,97.2,-9.077,24.161,-46.97500000000001,48.628,165.00799999999998,0.266,-1.6800000000000068,2.5799999999999983,1.0899999999999963,10.920000000000002,0.6872427983539094
3541,西柏,20141212,145.0,,,0.0,-0.42137931034482756,40273.0,15.845,70.30499999999999,-54.459999999999994,45.91,57.02,54.35,54.22,0.539,6.81,28.07,0.4632,1.9006,2.2848,1.916,59.35,68.13,66.89,52.61,0.211,14.768,-4.477,27.325,193.992,14.280000000000001,-8.779999999999994,15.984,14.769,53.1,-8.669,21.938000000000002,-112.89299999999999,-38.536,120.78299999999999,0.31800000000000006,7.079999999999998,7.140000000000001,-25.730000000000004,11.530000000000001,1.7306967984934087
3552,同致,20141212,123.0,,,0.5772357723577236,-0.0975609756097561,219026.0,14.07,8.435,5.635,35.94,42.1,42.13,44.4,0.443,17.79,15.55,0.0994,1.2021,1.4451,1.5845,81.63,82.82,72.79,60.31,3.664,20.075,29.818,1.304,31.891,12.480000000000004,-1.1899999999999977,21.29,20.075,99.8,-10.34,18.592,-22.356,52.195,-9.993000000000002,0.11299999999999999,6.720000000000013,6.240000000000002,-12.010000000000005,1.3400000000000034,0.23246492985971948
3691,碩禾,20141227,500.0,,,0.208,-0.056,1347325.0,108.79499999999999,109.405,-0.6100000000000136,38.1,36.38,43.92,50.68,0.505,1.58,-4.49,0.1218,0.8363,1.6331,1.7732,73.09,56.98,27.73,25.39,8.064,3.154,-18.651,-0.916,31.733,2.34,16.110000000000007,3.734,3.154,496.0,9.172,9.684000000000001,-34.269999999999996,-38.428,-52.265,0.136,11.350000000000001,1.1700000000000017,2.1099999999999994,-11.669999999999995,0.008064516129032258
4106,雃博,20141212,64.0,,,0.034375000000000044,-0.375,250444.0,14.845,15.1,-0.254999999999999,38.37,41.4,44.87,39.76,0.395,16.95,45.34,0.2849,-0.0568,0.7961,0.5956,81.7,83.39,62.11,46.29,6.621,21.007,16.749,72.854,92.665,15.82,-1.6899999999999977,22.222,21.007,39.2,-6.186999999999999,34.392,57.635999999999996,-32.168000000000006,97.07600000000001,0.121,13.519999999999996,7.909999999999997,-4.75,-6.18,0.6326530612244897
4107,邦特,20141212,70.3,,,0.6500711237553344,-0.08392603129445222,43761.0,21.82,21.59,0.23000000000000043,19.6,29.06,28.9,34.55,0.344,2.39,3.24,0.0654,0.9065,1.0723,1.2061,63.52,64.69,67.22,61.57,2.672,-2.353,2.702,-3.861,18.096,5.649999999999999,-1.1699999999999946,-1.138,-2.3529999999999998,66.9,-0.7199999999999998,-3.7750000000000004,-31.016000000000002,9.233,-59.09899999999999,-0.0050000000000000044,5.119999999999997,2.8200000000000003,-16.85,-2.710000000000001,0.05082212257100136
4123,晟德,20141212,119.0,,,0.0,-0.40840336134453775,577225.0,4.125,22.294999999999998,-18.169999999999998,36.43,42.99,43.38,47.07,0.468,18.04,41.25,0.285,1.5023,1.4495,1.6871,86.81,84.97,71.46,55.28,8.34,23.517,22.974,27.137,111.307,16.179999999999993,1.8400000000000034,24.732,23.517,73.4,-3.069000000000001,26.925,-37.065,19.568,30.013999999999996,0.08200000000000002,10.679999999999993,8.090000000000003,-11.310000000000002,-3.9199999999999946,0.6212534059945503
4130,健亞,20141212,72.1,,,0.02912621359223313,-0.4029126213592233,626057.0,13.345,21.685000000000002,-8.340000000000002,47.63,52.45,50.24,47.34,0.469,12.62,42.66,0.2276,2.5543,1.763,1.4362,83.04,78.91,63.58,46.78,6.896,16.403,20.32,76.045,79.201,16.799999999999997,4.13000000000001,17.618,16.403,52.6,-9.332999999999998,28.554,69.791,-26.790999999999997,85.18199999999999,0.04299999999999998,18.21,8.399999999999999,-9.779999999999994,9.32,0.3707224334600759
4162,智擎,20141212,299.0,,,0.0033444816053511705,-0.2140468227424749,592997.0,191.47,2296.685,-2105.215,43.22,39.43,40.69,45.71,0.455,17.08,14.52,0.1,2.5295,1.3088,1.6929,87.63,84.3,69.03,55.19,7.85,21.606,30.819,-10.109,28.44,13.840000000000003,3.3299999999999983,22.822,21.607,287.0,-4.868,30.868000000000002,-58.68,62.67,18.588,-0.0040000000000000036,13.660000000000004,6.919999999999995,9.560000000000002,-12.160000000000004,0.041811846689895474
4736,泰博,20141212,111.0,,,0.11261261261261261,-0.2891891891891891,249593.0,-5.105,5.16,-10.265,37.94,43.14,38.36,39.32,0.391,14.13,17.76,0.1652,1.0736,0.8576,0.8318,91.28,84.32,63.69,51.96,16.65,16.306,17.913,-7.861,43.772,11.729999999999997,6.960000000000008,17.521,16.306,87.7,12.735,20.896,-67.816,40.203,-27.104999999999997,0.05199999999999999,16.18,5.859999999999999,-9.660000000000004,14.0,0.2656784492588369
4911,德英,20141212,99.4,,,0.31790744466800797,-0.38128772635814895,52329.0,780.36,58.04,722.32,36.51,43.15,40.14,50.47,0.502,-1.12,-17.85,0.1335,1.7114,1.7151,1.6955,84.13,83.52,33.5,23.29,6.492,7.347,-14.417,-28.67,45.368,10.21,0.6099999999999994,8.562,7.3469999999999995,73.0,1.005,27.751,-137.877,2.6259999999999994,49.387,0.202,12.25,5.109999999999999,-13.93,3.719999999999999,0.3616438356164384
4915,致伸,20141212,39.7,,,0.22166246851385382,-0.055415617128463546,434661.0,21.705,27.119999999999997,-5.414999999999999,31.23,41.48,43.37,42.83,0.427,8.79,10.43,0.1792,0.5529,2.1217,1.5651,35.71,34.55,79.02,68.0,4.531,7.107,9.132,-10.082,45.602,11.019999999999996,1.1600000000000037,8.322,7.106999999999999,29.2,5.8919999999999995,4.5920000000000005,-75.34800000000001,27.104,50.846,0.14400000000000002,3.4399999999999977,5.509999999999998,-22.37,-4.700000000000003,0.3595890410958905
4938,和碩,20141212,72.3,,,0.31396957123098207,-0.006915629322268327,705836.0,33.575,-6.57,40.145,35.52,35.47,36.14,30.77,0.306,15.46,39.78,0.2751,0.802,0.7231,1.0877,31.39,41.44,81.46,73.2,-0.257,10.772,21.652,34.047,96.023,8.259999999999991,-10.049999999999997,11.987,10.772,55.4,-1.1600000000000001,-0.9030000000000005,-4.619,11.318000000000001,103.884,-0.009000000000000008,0.7099999999999937,4.13000000000001,0.5600000000000023,1.8299999999999983,0.30505415162454874
5263,智崴,20141212,399.0,,,0.13784461152882205,-0.08646616541353383,232103.0,-15.43,219.67000000000002,-235.10000000000002,44.1,48.44,50.72,60.72,0.605,-2.13,-0.53,0.548,1.6066,1.7593,1.9462,73.02,66.78,40.0,37.53,6.48,1.135,0.616,-28.096,228.146,2.469999999999999,6.239999999999995,2.35,1.135,188.0,1.0580000000000007,16.111,-364.808,29.769,228.146,,10.93,1.230000000000004,-9.740000000000002,-5.090000000000003,1.122340425531915
5269,祥碩,20141212,178.0,,,0.2640449438202247,-0.17134831460674158,115027.0,13.39,35.73,-22.339999999999996,58.82,59.95,59.24,62.63,0.622,13.36,49.55,0.6788,1.6891,2.0414,1.5501,34.37,49.54,66.82,53.3,-4.303,31.989,4.195,10.648,411.302,13.519999999999996,-15.170000000000002,33.205,31.99,77.6,-13.614999999999998,48.534000000000006,-393.856,-2.1189999999999998,476.29200000000003,,2.6899999999999977,6.759999999999998,-0.7899999999999991,2.8900000000000006,1.2938144329896908
5347,世界,20141212,47.0,,,0.24255319148936166,-0.04468085106382982,70746.0,14.86,12.43,2.4299999999999997,19.9,26.25,32.56,38.87,0.388,1.54,9.68,0.1232,0.7495,0.5311,1.0285,24.59,26.24,66.73,66.9,1.414,-1.215,10.728,5.215,20.053,-0.1700000000000017,-1.6499999999999986,0.0,-1.215,38.6,3.404,-0.675,-16.821,15.824,-75.173,-0.016000000000000014,-2.5999999999999943,-0.0799999999999983,-13.810000000000002,-6.380000000000003,0.2176165803108808
5351,鈺創,20141219,17.4,,,0.29885057471264387,-0.06609195402298843,536292.0,14.835,32.26,-17.424999999999997,33.52,34.67,34.73,39.5,0.394,12.59,9.98,0.0688,0.076,1.0568,1.2354,74.15,74.96,68.53,52.2,4.656,22.223,5.046,2.229,16.942,16.33,-0.8099999999999881,22.628,22.223,17.2,-0.49600000000000044,28.464,-15.3,7.756,-32.775,-0.10199999999999998,8.5,8.170000000000002,-1.1399999999999935,3.580000000000002,0.011627906976744146
5356,協益,20141212,65.0,,,0.13846153846153847,-0.1292307692307692,39517.0,21.745,22.45,-0.7049999999999983,11.31,17.03,20.41,21.36,0.212,1.75,10.16,0.0697,0.4725,0.6945,0.5241,69.59,69.72,53.18,51.3,3.041,-2.737,2.902,21.85,15.645,1.8800000000000026,-0.12999999999999545,-1.522,-2.737,59.6,3.096,-5.289,28.184,-15.893999999999998,-46.31400000000001,-0.026999999999999996,2.6899999999999977,0.9399999999999977,-12.47,-2.1099999999999994,0.09060402684563756
5388,中磊,20141212,68.5,,,0.072992700729927,-0.09781021897810223,134643.0,30.045,25.275,4.770000000000003,15.38,26.82,27.01,34.05,0.338,3.17,6.71,0.1626,0.6005,1.0709,1.0318,85.35,85.24,62.87,48.81,3.298,-0.469,1.242,3.627,45.364,14.059999999999995,0.10999999999999943,0.746,-0.4690000000000001,54.6,-0.2290000000000001,-1.678,-35.387,-1.161,28.569999999999997,0.13200000000000003,12.149999999999999,7.030000000000001,-15.08,-1.5599999999999987,0.25457875457875456
5392,能率,20141212,82.4,,,0.030339805825242715,-0.2718446601941748,90950.0,35.89,-3.545,39.435,39.88,47.03,49.38,41.18,0.409,-8.22,30.61,0.2145,1.1779,1.5661,1.0578,20.14,27.25,27.1,37.93,-1.982,-10.337,1.63,69.88,65.504,-10.829999999999998,-7.109999999999999,-9.122,-10.337,76.7,-2.009,-10.496,76.73299999999999,-66.955,73.69,0.14699999999999996,-5.640000000000001,-5.420000000000002,-23.75,-0.5799999999999983,0.07431551499348113
5425,台半,20141212,31.6,,,0.1360759493670885,-0.06329113924050632,74024.0,2.665,-1.38,4.045,39.88,52.29,48.76,40.8,0.407,1.95,-5.14,0.089,2.0769,2.0218,1.4239,73.12,72.15,52.55,37.24,-1.923,3.861,-13.958,-14.766,26.581,15.309999999999995,0.9699999999999989,5.076,3.8609999999999998,29.9,-20.244,14.368,-55.864999999999995,-13.028,-71.298,0.08099999999999996,15.049999999999997,7.650000000000002,-23.019999999999996,17.83,0.05685618729097
5478,智冠,20141212,97.4,,,0.1396303901437371,-0.3182751540041068,250999.0,19.405,22.494999999999997,-3.0899999999999963,36.89,41.39,42.01,47.67,0.474,15.65,4.0,0.1747,1.2079,1.5404,1.6528,70.23,74.06,62.54,45.01,2.576,22.337,4.245,-20.267,54.616,17.53,-3.8299999999999983,23.552,22.337,81.7,-5.993,22.066,-114.83999999999999,28.256,48.301,0.11099999999999999,5.149999999999999,8.769999999999996,-8.93,2.0,0.19216646266829868
5490,同亨,20141216,56.3,,,0.9182948490230907,-0.03197158081705146,87852.0,75.72999999999999,-20.14,95.86999999999999,32.79,41.72,42.59,41.79,0.417,3.02,15.67,0.1254,0.5512,1.1959,1.1547,36.27,34.63,73.14,77.53,2.502,-1.97,18.045,18.909,18.219,-4.390000000000001,1.6400000000000006,-2.326,-1.9700000000000002,56.0,11.039000000000001,-12.453000000000001,31.180999999999997,15.622000000000002,-77.935,0.069,-4.150000000000006,-2.1200000000000045,-18.689999999999998,-1.8000000000000043,0.005357142857142806
6104,創惟,20141212,62.0,,,0.23225806451612913,-0.19999999999999998,520916.0,17.655,79.035,-61.379999999999995,47.26,53.3,50.89,50.74,0.505,15.85,46.85,0.3691,2.1293,2.0788,1.7163,76.57,74.13,69.72,51.12,3.425,15.83,2.611,29.744,160.731,18.6,2.4399999999999977,17.046,15.831,30.8,-14.616,14.654,-71.0,-24.384999999999998,151.206,0.194,12.969999999999999,9.299999999999997,-13.71,4.219999999999999,1.0129870129870129
6146,耕興,20141212,163.0,,,0.34049079754601225,-0.05521472392638037,47742.0,26.705,32.644999999999996,-5.939999999999998,33.02,28.03,36.73,39.32,0.392,5.2,17.28,0.0759,0.2525,0.7197,0.9508,68.43,65.58,57.71,44.24,5.173,9.896,11.339,28.255,17.42,13.469999999999999,2.8500000000000085,11.111,9.896,149.5,4.735,15.553,39.53,-4.129,-87.748,0.11699999999999999,11.57,6.740000000000002,5.740000000000002,-9.229999999999997,0.0903010033444816
6166,凌華,20141212,71.6,,,0.7248603351955308,0.0,20457.0,21.835,24.23,-2.3949999999999996,20.53,30.07,33.47,35.22,0.35,-3.74,13.49,0.1414,1.2336,1.6328,1.0382,44.82,59.99,34.39,38.3,-0.398,-5.41,-6.522,9.481,37.741,-3.9099999999999966,-15.170000000000002,-4.195,-5.41,58.0,-2.588,-0.8740000000000006,-24.336999999999996,-24.054000000000002,-15.408999999999999,0.04999999999999999,-3.5600000000000023,-1.9600000000000009,-19.759999999999998,-0.019999999999999574,0.23448275862068957
6202,盛群,20141212,54.4,,,0.13786764705882354,-0.08823529411764701,69854.0,4.245,4.19,0.054999999999999716,22.01,29.43,32.6,37.69,0.375,2.02,-0.15,0.0755,1.0934,1.2645,1.2051,21.97,29.8,76.6,69.36,-2.124,-1.766,1.029,-5.241,18.246,7.239999999999995,-7.830000000000002,-0.551,-1.766,49.9,-2.2680000000000002,-1.953,-23.551,7.37,-35.81100000000001,0.154,-2.5900000000000034,3.6200000000000045,-15.969999999999995,2.5599999999999987,0.09018036072144289
6215,和椿,20141212,24.5,,,0.07959183673469385,-0.2081632653061225,36272.0,47.46,94.295,-46.835,34.45,44.01,43.83,43.68,0.435,2.51,22.6,0.0888,0.6056,1.4374,1.0664,69.14,72.57,58.81,43.6,1.114,3.631,-12.265,52.101,15.419,15.21,-3.4299999999999926,4.846,3.6310000000000002,23.5,-5.341,14.689,79.974,-87.478,-42.381,0.067,13.800000000000004,7.600000000000001,-19.36,-6.510000000000005,0.0425531914893617
6220,岳豐,20141225,18.4,,,0.06521739130434799,-0.3206521739130434,133391.0,29.11,9.794999999999998,19.315,36.76,34.6,35.67,36.15,0.358,17.85,35.48,0.2254,0.7673,0.3801,0.6536,77.32,76.26,85.88,81.73,-2.319,19.402,28.117,55.604,64.221,4.1499999999999915,1.059999999999988,19.868,19.401999999999997,15.6,-18.506999999999998,23.582,53.746,2.0109999999999992,71.65700000000001,0.009000000000000008,-1.8599999999999994,0.2600000000000051,0.9199999999999946,0.10999999999999943,0.17948717948717943
6223,旺矽,20141212,126.0,,,0.06349206349206349,-0.33174603174603173,134434.0,68.64,68.92,-0.28000000000000114,55.8,53.42,50.68,47.47,0.473,18.08,35.08,0.2567,1.7884,1.6293,1.5481,51.55,58.96,77.41,68.95,3.182,13.203,27.634,36.072,97.198,8.459999999999994,-7.410000000000004,14.419,13.204,84.9,3.393,12.523,-19.162,20.955,87.00899999999999,0.10399999999999998,2.299999999999997,4.230000000000004,4.689999999999998,13.46,0.4840989399293285
6234,高僑,20141212,29.2,,,0.20719178082191783,-0.13013698630136988,13949.0,131.2,99.22,31.97999999999999,38.66,40.44,50.06,49.14,0.488,1.52,21.75,0.2184,1.6682,1.4704,1.1553,59.13,62.88,37.42,36.09,5.358,-2.076,12.468,35.003,64.717,1.3299999999999983,-3.75,-0.861,-2.076,21.85,1.0669999999999993,3.6229999999999998,16.383,-7.931000000000001,35.188,0.131,7.150000000000002,0.6700000000000017,-4.400000000000006,-26.11,0.3363844393592676
6274,台燿,20141212,26.65,,,0.21200750469043148,-0.13883677298311442,36950.0,19.97,16.325,3.6449999999999996,20.46,25.06,26.83,31.99,0.319,1.18,0.51,0.0612,1.0606,1.1418,1.1403,43.82,57.58,67.2,57.19,-2.385,1.697,-2.724,-1.518,16.707,10.010000000000005,-13.759999999999998,2.913,1.6979999999999997,24.7,-8.100999999999999,6.775,-18.805,-3.997,-27.988999999999997,-0.01200000000000001,3.4299999999999997,5.009999999999998,-9.489999999999998,4.059999999999999,0.0789473684210526
6279,胡連,20141212,117.0,,,0.37606837606837606,-0.05128205128205128,75292.0,12.67,17.735,-5.0649999999999995,21.83,31.68,32.97,34.12,0.339,1.58,11.68,0.0694,0.9953,1.3016,1.1239,40.01,53.82,67.76,59.21,-1.803,-0.78,-1.224,16.453,23.846,8.550000000000004,-13.810000000000002,0.435,-0.78,101.0,-6.395,-3.136,10.387999999999998,-19.515,-73.976,-0.00599999999999995,-0.1799999999999926,4.280000000000001,-18.490000000000002,0.5,0.15841584158415842
6282,康舒,20141215,36.15,,,0.074688796680498,-0.3499308437067773,121515.0,-1.395,-5.795,4.4,24.87,36.36,44.97,41.44,0.412,2.61,-4.31,0.0747,0.804,2.0048,1.7026,82.77,77.76,57.89,40.92,4.752,5.68,-19.007,-3.573,14.772,16.97,5.009999999999991,5.71,5.679,35.85,-0.19099999999999984,9.853,-26.614,-37.55,-30.433,0.09299999999999997,12.160000000000004,8.14,-20.859999999999996,-13.439999999999998,0.008368200836820005
8016,矽創,20141212,79.9,,,0.5143929912390487,-0.03128911138923654,104460.0,20.134999999999998,24.07,-3.9350000000000023,30.41,30.74,34.42,33.19,0.329,10.36,33.57,0.2359,1.3922,1.4747,0.9708,72.47,73.73,77.38,68.17,2.833,10.723,22.154,36.48,81.508,9.209999999999994,-1.2600000000000051,11.938,10.723,49.7,-4.439,10.916,9.454999999999998,10.256,64.592,0.069,7.170000000000002,4.609999999999999,-4.27,3.789999999999999,0.607645875251509
