3406 玉晶光,日期,近1日買超合計,近1日賣超合計,近1日買張合計,近1日賣張合計,近1日成交量合計,近1日籌碼集中度,近5日買超合計,近5日賣超合計,近5日買張合計,近5日賣張合計,近5日成交量合計,近5日籌碼集中度,近10日買超合計,近10日賣超合計,近10日買張合計,近10日賣張合計,近10日成交量合計,近10日籌碼集中度,近20日買超合計,近20日賣超合計,近20日買張合計,近20日賣張合計,近20日成交量合計,近20日籌碼集中度,近60日買超合計,近60日賣超合計,近60日買張合計,近60日賣張合計,近60日成交量合計,近60日籌碼集中度,近120日買超合計,近120日賣超合計,近120日買張合計,近120日賣張合計,近120日成交量合計,近120日籌碼集中度,近240日買超合計,近240日賣超合計,近240日買張合計,近240日賣張合計,近240日成交量合計,近240日籌碼集中度,
,10/26/2020,797,893,1262,1378,2326,-1.5,3230,889,5205,3503,8129,8.8,3281,2267,8740,8162,16283,1.9,1899,4332,15509,16446,30531,-2.3,2643,10011,54616,57770,112142,-1.9,4752,10730,114418,115952,230370,-0.6,10387,8029,221911,221249,443160,0.1,
,10/23/2020,1056,350,1418,851,1973,11.3,3274,837,5168,3545,8440,9.3,2062,3027,8729,9531,17846,-1.7,1746,4443,14808,16073,29820,-2.6,3182,10354,55044,58619,113198,-1.8,4675,11169,113879,115521,229400,-0.7,10104,8470,222291,220652,442943,0.1,
,10/22/2020,1847,292,2151,689,2713,23.6,2504,1694,5003,4209,8789,3,1749,3978,9002,10311,18734,-3.7,1343,4808,14447,15870,29225,-3.4,3900,11908,55922,60907,116350,-2,5051,11118,114160,115574,229734,-0.6,9746,8639,221690,220107,441797,0.1,
,10/21/2020,539,273,719,583,1078,7.4,1190,1803,3450,4148,7153,-2.6,992,4144,7677,10073,17063,-5.6,1033,5544,13113,15857,27901,-4.4,3579,12454,55825,62228,117309,-2.2,5077,12352,112731,115626,228357,-0.7,9536,8755,219889,220063,439952,0,
,10/20/2020,282,459,616,739,1233,-5,771,1965,3684,4410,7610,-4.9,885,4295,7813,10134,17188,-6.1,1013,5463,13388,15932,28280,-4.3,2715,12040,58037,63543,120654,-2.2,5131,12523,112806,115932,228738,-0.7,9380,9006,219942,220068,440010,0,
,10/19/2020,733,813,1330,1323,2425,-1.3,613,2286,4089,5302,8982,-6,902,4420,7953,10506,17768,-6.2,1027,6220,13388,16570,29073,-4.9,2492,11527,60522,65084,124929,-2.1,5521,12446,113007,116231,229238,-0.7,9259,9077,219692,220234,439926,0,
,10/16/2020,428,1115,995,1568,2319,-9.9,534,3558,4103,6585,9938,-9.5,900,4328,7365,9976,16577,-6.4,990,5857,13351,16278,29065,-4.5,2388,12004,60430,65865,125357,-2.2,5086,12191,112234,116170,228404,-0.7,9207,8859,218982,220408,439390,0,
,10/15/2020,340,234,614,503,984,3.1,704,3485,4283,6797,10665,-8.4,955,3498,6914,8962,15558,-5.1,1136,5767,13001,16349,28653,-4.4,2322,11285,60725,66055,125984,-2,5200,11530,112155,116216,228371,-0.6,9147,9207,218825,220118,438943,0,
,10/14/2020,200,416,708,814,1430,-5,578,3450,4386,6595,10486,-8.7,943,3804,7015,9130,15631,-5.7,1197,6352,13423,16878,29436,-4.7,2075,11150,61278,66636,127075,-2.1,5375,11671,112679,116838,229517,-0.6,8906,9826,218719,220633,439352,0,
,10/13/2020,284,701,1171,1344,2393,-6,603,3222,4256,6272,10022,-8.2,966,3859,7309,9535,16291,-5.4,1263,5208,13888,16857,30139,-3.6,2056,10998,61490,66801,127278,-2,5131,11883,112833,117437,230270,-0.7,8913,9826,218408,220552,438960,0,
,10/12/2020,255,2267,1225,2958,3847,-19.8,638,2890,3935,5988,9650,-7.9,914,4101,6822,9592,15875,-6.2,1333,5538,13384,16623,29468,-3.8,2026,10028,61796,66860,127687,-1.8,5185,11540,112558,117297,229855,-0.6,8809,10261,217763,220518,438281,-0.1,
,10/8/2020,678,916,1286,1734,2847,-2.9,939,1524,3409,3760,7066,-2.7,1023,2011,6243,7111,13054,-2.2,1434,3394,13098,14480,27241,-1.9,2109,8716,61908,64648,126362,-1.5,5315,10145,112142,116201,228343,-0.5,8866,8749,217535,218526,436061,0,
,10/7/2020,320,186,643,441,1034,4,729,683,2948,2596,5540,0.3,742,1429,5666,6263,11908,-1.7,1082,2575,13319,14488,27697,-1.4,1796,8540,61760,64242,125811,-1.5,5082,9530,111746,115779,227525,-0.4,8666,8584,216950,218775,435725,0,
,10/6/2020,215,379,525,671,1129,-5,575,772,2824,2837,5614,-1.1,749,1739,5800,6594,12172,-2.2,906,3390,13598,15608,29130,-2.3,2369,8633,61860,65361,126968,-1.4,4964,9123,112302,115841,228143,-0.4,8622,8888,216961,219324,436285,0,
,10/5/2020,316,239,908,815,1674,2.1,679,827,3302,3529,6807,-0.7,781,1530,5987,6766,12648,-1.6,974,4311,14189,17199,31232,-3,2154,8471,63167,66048,129089,-1.4,5046,8924,112425,115928,228353,-0.4,8624,9325,217166,219756,436922,0,
,9/30/2020,280,462,619,765,1260,-5.2,569,1454,3031,3857,6713,-3.8,708,2238,5736,7132,12664,-3,926,4935,14046,17335,31210,-3.5,2346,8400,63156,66807,129846,-1.3,4937,8926,111965,115426,227391,-0.4,8577,10145,217140,221411,438551,-0.1,
,9/29/2020,302,193,608,488,1061,3.2,546,1300,2852,3778,6487,-3.3,586,1965,6323,7465,13519,-2.5,1059,4599,15146,18242,33207,-3,2697,8573,64363,67982,131942,-1.2,5026,9088,112171,115131,227302,-0.4,8789,10162,218024,221363,439387,-0.1,
,9/28/2020,265,440,563,692,1075,-4.6,527,1596,2914,3863,6465,-4.4,643,2652,6272,7963,14022,-3.6,1048,4117,16760,19402,35786,-2.4,2504,8378,64918,68524,133152,-1.2,5093,9892,112438,116658,229096,-0.5,8794,10629,218330,222682,441012,-0.1,
,9/25/2020,387,604,965,1291,2158,-2.9,502,1580,3139,4038,6867,-3.8,792,3218,6596,8470,14848,-4.2,1111,4764,17808,20642,38277,-2.8,2564,8208,65488,68694,134086,-1.2,5099,9691,113328,116891,230219,-0.4,8980,10366,218696,222703,441399,-0.1,
,9/24/2020,283,795,674,1096,1591,-10,566,1063,2915,3331,6005,-1.9,963,1981,6918,7907,14761,-1.8,1116,5921,17480,20753,38115,-3.7,2810,7851,65462,68302,133720,-1,5635,9316,113155,116646,229801,-0.4,9017,10614,219291,223109,442400,-0.1,
,9/23/2020,240,312,478,508,883,-2.1,472,1235,2952,3452,6244,-2.8,1051,2018,6867,7652,14442,-1.7,1242,5384,17635,20323,37651,-3.2,3049,7784,65807,68408,134204,-1,5758,8676,113902,116663,230565,-0.3,9508,8862,222100,223575,445675,0,
,9/22/2020,324,493,640,715,1165,-3.7,539,1172,3633,3892,7314,-2,1037,2171,7240,8042,15130,-1.9,1404,5462,17832,20538,38063,-3.1,3143,7966,66667,69192,135859,-1,5742,8586,114344,117066,231410,-0.3,9636,7867,224764,223629,448393,0.1,
,9/21/2020,548,474,850,893,1542,1,703,1134,3598,4161,7643,-1.4,1186,1644,7956,8371,16218,-0.7,1594,5413,18094,20751,38477,-2.9,3476,7815,67121,69224,136345,-0.8,5980,8900,114765,117407,232172,-0.3,9636,7727,224580,223486,448066,0.1,
,9/18/2020,537,267,757,621,1335,5.7,803,1783,3634,4468,7981,-3.3,938,1846,8084,9048,17132,-1.5,1526,4994,18667,21050,39365,-2.7,3760,8474,67347,70095,137442,-0.9,5711,9029,115291,117862,233153,-0.3,9571,7836,224197,222882,447079,0.1,
,9/17/2020,279,981,738,1221,1757,-10.8,789,1121,4180,4576,8756,-1,828,2895,8424,10517,18941,-3.2,1397,5327,19657,21774,40962,-3,3767,9216,68103,71640,139743,-1,5914,9688,115696,119397,235093,-0.3,9524,7941,223681,222683,446364,0.1,
,9/16/2020,497,314,1085,891,1976,2.4,926,1108,4052,4317,8198,-0.6,837,3065,8412,10321,18584,-3.5,1343,4794,20388,22567,42743,-2.5,3706,8287,68419,71165,139584,-0.9,6097,8151,116576,119551,236127,-0.2,9614,7852,223604,222107,445711,0.1,
,9/15/2020,355,818,648,993,1414,-10.4,766,1272,3786,4231,7816,-1.8,827,3094,8930,10777,19693,-3.5,1390,3739,22827,22837,45469,-1.7,3328,8434,68394,71332,139726,-1,5862,8815,116771,120282,237028,-0.3,9633,7850,223277,222077,445354,0.1,
,9/14/2020,534,924,880,1501,2078,-5.9,918,1165,4484,4711,9142,-0.8,908,2112,10501,11573,22044,-1.7,1347,3716,23768,23578,46883,-1.7,3284,7828,69775,73008,142783,-0.8,5972,8311,116879,120364,236959,-0.2,9505,7391,223060,221733,444793,0.1,
,9/11/2020,1029,304,1477,866,2102,11,622,1277,4674,4627,9284,-2,1124,2966,11634,12172,23429,-2.6,1365,3609,23603,23495,46904,-1.6,3219,7316,69626,72309,141935,-0.7,5886,8000,117535,120040,237139,-0.2,9500,8198,223044,222600,445644,0.1,
,9/10/2020,182,640,659,958,1482,-8.3,496,2739,4551,5941,10185,-6.8,916,5079,10981,13541,23456,-5.8,1324,3701,23370,23802,47005,-1.6,3145,9086,68970,72970,141940,-1.1,5987,8159,117228,120191,237316,-0.2,9304,8441,222607,222450,445057,0,
,9/9/2020,119,687,803,1078,1760,-10.4,534,2925,4641,6070,10475,-7.1,1368,4920,11186,13454,23436,-4.9,1368,3741,23565,23492,46910,-1.7,3085,8107,70209,73347,143556,-0.9,5725,8593,118345,121141,239486,-0.3,9088,8479,222702,222472,445174,0,
,9/8/2020,572,396,1452,1286,2605,2.2,663,2647,5347,6839,12033,-5.4,1555,4857,11023,13286,23181,-4.7,1425,3580,23397,23305,46618,-1.5,2959,8634,69884,73375,143259,-1,5325,7411,119868,121617,241485,-0.2,9344,8516,222761,222409,445170,0,
,9/7/2020,288,1074,966,1621,2348,-11.5,579,2096,6095,7314,13345,-4,1111,4968,10337,13162,22524,-5.7,1375,3779,22454,22703,44989,-1.7,2862,8339,69428,72878,142306,-1,4911,7512,120380,122305,242591,-0.2,9134,9121,222374,222860,445234,0,
,9/4/2020,384,1580,1207,2339,3287,-16.3,931,2185,6961,7976,14419,-3.2,1150,3871,10647,12640,22515,-4.1,2304,3502,23103,22883,45407,-0.8,3016,7150,69207,72445,141652,-0.7,4681,7445,120737,122738,243364,-0.2,9322,7784,224818,222267,447085,0.1,
,9/3/2020,187,886,674,1169,1602,-11.7,881,2854,6607,7891,13636,-5,1579,2964,11392,11978,22800,-2.1,2277,2715,23937,22906,46432,-0.3,3077,6026,68785,71075,139860,-0.5,4682,7167,120974,122780,243691,-0.2,9560,8290,224427,222007,446434,0.1,
,9/2/2020,683,157,1780,1476,3062,6.2,1343,2622,6711,7552,13489,-3.3,1178,2940,12258,12966,24821,-2.5,1898,2868,24385,24221,48222,-0.6,3081,5424,68694,70692,139386,-0.4,4772,7340,121745,123783,245528,-0.2,10417,8238,225222,222191,447413,0.1,
,9/1/2020,926,427,2254,1690,3859,5.4,1139,2768,5676,6859,11955,-4.8,2719,2890,14074,12863,26114,-0.2,1560,3304,23226,23750,46611,-1.2,3150,4762,68656,70019,138675,-0.3,4696,7557,120924,123111,244035,-0.2,10578,8455,225511,221641,447152,0.1,
,8/31/2020,975,1793,1889,2659,4118,-9.5,958,3493,4415,6508,10383,-8.5,2269,2893,13297,12773,25579,-0.9,1874,3687,22276,23169,45199,-1.2,3133,5505,67080,69464,136544,-0.4,4513,7505,120371,123343,243714,-0.3,9969,8755,224754,221035,445789,0.1,
,8/28/2020,310,1692,801,2169,2773,-20,768,1864,3996,5144,9140,-4,1740,2054,11969,12217,23908,-0.5,1610,2117,21129,22253,43350,-0.3,3006,5558,66298,68189,134487,-0.4,4407,7034,120077,122495,242572,-0.2,10210,8755,224477,219633,444110,0.1,
,8/27/2020,481,191,868,646,1442,5.6,1319,1007,5106,4787,9893,1.1,2835,1782,12389,11744,24031,1.5,1844,1862,21698,22107,43727,0,3393,5655,66653,67649,134302,-0.4,4567,6401,120172,121830,242002,-0.2,11139,8886,224804,219299,444103,0.1,
,8/26/2020,448,435,711,714,1261,0.3,969,1427,5937,6305,12242,-1.4,2810,1908,12383,11683,23825,1.3,1648,2985,21852,23186,44772,-0.9,3931,5552,68495,68162,136657,-0.3,4714,6254,121059,121957,243016,-0.1,11237,8826,225179,219301,444480,0.1,
,8/25/2020,329,500,862,1165,1960,-3.3,2851,1127,8401,7039,15123,4.6,3020,1972,12374,11582,23712,1.4,1998,3083,22829,24080,46459,-0.7,4100,5081,68806,68928,137734,-0.2,4619,5342,121706,122572,244278,-0.1,11669,8461,225484,219481,444965,0.1,
,8/24/2020,798,642,1619,1324,2529,2.6,2948,1175,8985,7301,15986,4.1,3103,1623,12155,10907,22707,2,2511,4144,23864,25858,49363,-1,4007,5015,68492,68312,136804,-0.2,4915,5417,121746,122799,244545,0,11793,8344,225502,219534,445036,0.2,
,8/21/2020,771,456,1804,1479,3111,4.5,2224,1524,8283,7311,15213,1.7,3213,1817,12456,10943,23000,1.8,2163,4350,24757,26684,51300,-1.2,4264,5077,68082,67847,135929,-0.1,5256,5848,122236,123236,245472,-0.1,11760,8131,226559,219722,446281,0.2,
,8/20/2020,321,1173,1672,2324,3739,-7.8,2265,1938,7648,7192,14616,0.7,2524,1735,12545,11712,23951,0.9,1801,5034,25776,27275,52867,-1.7,4458,5151,66781,66970,133751,-0.1,5140,6090,122771,123636,245722,-0.1,11281,7965,226462,219483,445945,0.1,
,8/19/2020,2397,652,3385,1421,4544,20.9,2241,1151,6836,5572,12143,2.9,1654,1369,12127,11861,23930,0.4,1902,3710,27304,27307,54523,-1,4434,5085,66012,65362,131374,-0.1,5183,6775,122108,123879,244596,-0.1,11771,7811,226079,219207,445286,0.2,
,8/18/2020,436,776,1528,1678,3012,-3.2,649,1279,4330,4911,9241,-1.8,1400,3312,9744,11566,21118,-2.4,2024,5748,25695,27762,53016,-1.9,4486,6468,63845,64677,128522,-0.3,5281,9395,120497,124365,243023,-0.4,10693,7641,223801,219082,442883,0.1,
,8/17/2020,277,1106,542,1333,1682,-16.8,811,1288,3447,3881,7328,-1.6,1740,2551,9577,10872,20181,-1.1,1711,5638,25110,27560,52097,-2.1,4441,6150,62802,63917,126719,-0.3,5356,9423,119973,123694,241582,-0.3,10503,7395,223442,218617,442059,0.1,
,8/14/2020,711,350,1664,1450,3023,3.8,1325,639,4374,3920,8231,2,1931,2711,9809,11051,20409,-1,1734,5103,25592,27189,52216,-1.8,4653,6178,62774,63492,126072,-0.3,5414,9623,120406,123675,242032,-0.4,11228,7045,223943,218878,442821,0.2,
,8/13/2020,333,337,670,598,1179,-0.1,1421,1209,5309,5283,10295,0.5,1830,3038,9982,11501,20960,-1.6,1686,5333,25205,27079,51537,-2,5088,6175,62875,63586,125934,-0.2,5570,9012,121158,123754,242911,-0.3,11197,7405,223547,218733,442280,0.2,
,8/12/2020,267,258,670,621,1255,0.2,1596,2593,5739,7213,12770,-2.3,1788,3889,10444,12053,21647,-2.6,1825,4793,25934,27488,52725,-1.6,5208,5940,63371,63758,126606,-0.1,5549,8340,121842,123698,243558,-0.2,10703,7716,223869,219159,443028,0.1,
,8/11/2020,221,301,558,587,1144,-1.6,1835,3270,5768,7701,13231,-3.3,2462,4143,11408,12990,23349,-2,2049,4891,26490,27487,53264,-1.5,5603,6169,63903,63995,127478,-0.1,5622,8364,121732,123439,243182,-0.2,10701,7722,223855,219351,443206,0.1,
,8/10/2020,968,621,1865,1358,3016,3.3,1900,2874,6516,7998,14156,-2.1,2810,5656,12707,15556,26972,-3,2174,4713,26950,27586,53845,-1.3,5222,6305,63853,64136,127740,-0.2,5557,9106,121671,123967,243147,-0.3,10227,7634,223971,220109,444080,0.1,
,8/7/2020,1272,1715,2496,3021,4799,-3.3,1873,3660,5734,7795,13062,-4.3,2525,6044,12997,16555,28678,-3.5,2453,5261,26249,27953,53420,-1.5,5734,7352,63740,64191,127675,-0.3,5507,9714,120481,123526,241316,-0.4,10109,7934,223444,220589,444033,0.1,
,8/6/2020,710,1720,1284,2516,3607,-11.7,1501,2461,4951,6486,10978,-2.6,2216,5238,13525,16313,29235,-3,2060,3937,25663,27026,52321,-1,5227,6507,62089,62873,124962,-0.2,5548,9203,118953,122348,238426,-0.3,9755,7968,222506,219518,442024,0.1,
,8/5/2020,501,945,835,1191,1697,-7.3,1415,2631,4706,5544,9640,-3.2,2104,3722,15491,16102,31327,-1.5,2264,3712,25649,26094,51649,-0.8,4887,5243,61581,61249,122830,-0.1,5466,8681,118582,121396,237520,-0.3,10034,8079,221913,218267,440180,0.1,
,8/4/2020,1084,549,1452,1003,2169,6.6,1853,2552,5859,6083,11535,-1.7,2453,3981,16199,16600,32550,-1.3,2455,3885,26870,26764,53562,-0.7,5286,4939,61819,61032,122851,0.1,5576,8430,118485,121179,237536,-0.2,11186,7838,225407,218387,443794,0.1,
,8/3/2020,551,676,950,1051,1787,-2.2,1974,3888,6952,8348,14175,-3.9,2133,4243,15991,16796,32477,-1.9,2047,3853,26834,26869,53703,-0.9,5619,5398,61489,60827,122316,0,5472,8461,118899,120874,238071,-0.3,10747,8181,224838,218334,443172,0.1,
,7/31/2020,634,777,1267,1377,2512,-1.7,2051,3679,7832,9553,16675,-2.8,2150,4059,15938,16914,32507,-1.7,2537,3960,26875,26960,53835,-0.7,5588,5361,61127,60544,121671,0,5419,8593,118609,121083,237981,-0.3,10470,7919,225509,219160,444669,0.1,
,7/30/2020,445,1424,944,1812,2433,-10.5,1667,4021,9144,10227,19025,-3.6,1688,3941,15451,16493,31843,-2.1,2466,3658,26547,26789,53336,-0.6,5107,5565,60260,60103,120363,-0.1,5627,8169,118479,120651,237449,-0.2,10066,7578,225062,218895,443957,0.1,
,7/29/2020,864,526,2006,1578,3300,3.6,1521,2790,10911,10860,21687,-1.8,2016,3939,15881,15890,31672,-1.8,2947,3488,26591,26253,52844,-0.3,5362,5825,59802,59197,118999,-0.1,5666,8152,118274,120432,237301,-0.2,10047,8017,225518,219910,445428,0.1,
,7/28/2020,1079,1831,2358,3168,4735,-4.7,1269,2966,10536,10741,21070,-2.3,2330,4173,15421,14887,30167,-1.7,3039,3808,26263,25817,52080,-0.4,4881,6096,58835,58489,117257,-0.2,5269,8169,117490,120389,236470,-0.2,10440,7192,225327,219647,444974,0.1,
,7/27/2020,594,709,2015,2375,4249,-0.8,1894,3164,9743,8846,18550,-2,3294,4298,14665,12520,26949,-1,3872,4083,25462,23558,49020,-0.1,6709,5875,58238,56772,114384,0.1,5209,8066,117049,118627,234362,-0.2,12317,7034,225161,218535,443696,0.2,
,7/24/2020,965,1898,2718,3010,4941,-6,1781,3008,8639,7807,16446,-2.3,3025,3756,13381,11605,24779,-0.8,3844,4611,24291,23024,47315,-0.4,6798,5178,56906,55353,111333,0.3,5187,8079,115888,117288,232108,-0.3,11902,6965,224353,218162,442515,0.2,
,7/23/2020,1240,1809,3196,2949,5706,-3.7,1295,2178,6957,6919,13876,-2,2552,3033,12366,10911,23086,-0.5,4141,4518,23040,23167,46207,-0.2,6420,5394,54769,54419,108084,0.2,5842,8795,114864,117291,231183,-0.3,11087,6706,223028,217893,440921,0.2,
,7/22/2020,909,1544,1256,2183,2906,-5.6,957,1805,5286,5319,10501,-2.3,1442,2272,10185,10164,20322,-1,3216,3891,20900,21663,42563,-0.3,6018,5093,52754,52484,104529,0.2,6128,8244,113551,115656,228075,-0.2,10216,5848,221950,216281,438231,0.2,
,7/21/2020,673,714,1070,1127,1998,-0.6,2008,2240,5309,4458,9426,-0.7,2566,2825,11258,10341,21032,-0.3,3414,3711,20505,21289,41794,-0.1,6429,4281,52252,51738,103432,0.4,6081,8084,112863,115343,227078,-0.2,10863,5120,221620,215996,437616,0.2,
,7/20/2020,628,631,1162,1254,2350,-0.1,1975,1795,5206,3844,8786,0.5,2593,2326,11090,10383,21321,0.3,3456,2938,21431,22443,43874,0.2,6589,4519,51980,51605,103026,0.4,6049,8079,112565,114935,226402,-0.2,10788,5272,221167,215867,437034,0.2,
,7/17/2020,414,716,959,1033,1788,-6,1723,1714,4916,4234,8910,0,3336,2576,11232,10618,21471,0.8,3739,3170,21125,22190,43315,0.3,6482,4891,52090,52108,103718,0.3,6074,8732,112495,114979,226124,-0.2,11022,5190,221537,216002,437539,0.3,
,7/16/2020,860,612,1519,1181,2446,3,1848,1644,5894,4729,10623,0.5,2981,2560,11298,10720,21794,0.4,3791,3812,20895,22836,43731,0,6005,5414,52172,52639,104235,0.1,6378,9017,112540,115216,226214,-0.2,10788,5697,221358,216324,437682,0.2,
,7/15/2020,909,781,1244,1075,1960,1.7,1879,1874,5504,5298,10802,0,3053,2854,10710,10972,21376,0.2,3896,3782,21605,23064,44438,0,6143,5460,51810,52454,103721,0.1,6697,9654,112216,115712,226058,-0.3,10746,6380,221774,216249,438023,0.2,
,7/14/2020,587,515,961,922,1682,0.9,1950,1769,6150,6355,12031,0.3,2778,2979,10842,11565,21971,-0.2,3822,4742,21564,23296,44261,-0.4,6294,5697,51903,52583,104027,0.1,7032,10227,112536,116472,227192,-0.3,10486,6271,222382,216675,439057,0.2,
,7/13/2020,966,1167,1322,1446,2219,-2.5,1698,1900,6095,6830,12625,-0.3,2902,2877,10902,11668,22133,0,4027,4242,21651,23280,44395,-0.1,6402,5379,51695,52545,103737,0.2,7220,9960,112659,116977,227947,-0.2,10458,6100,222274,217393,439667,0.2,
,7/10/2020,1187,1190,1952,1875,3298,0,2306,2223,6470,6819,12713,0.1,3408,3373,11233,12116,22809,0,3911,3038,21689,22531,43949,0.4,6406,5067,51975,51877,103349,0.2,6989,9288,112634,116673,227675,-0.2,10479,6052,222172,217438,439610,0.2,
,7/9/2020,514,886,1068,1576,2530,-3.6,1594,1656,5641,6271,11788,-0.1,2512,3094,11320,12850,23753,-0.5,3794,3167,21085,21563,42539,0.3,6579,4847,51284,50922,101599,0.3,6271,8617,112777,116789,228342,-0.2,10525,6157,222451,216917,439368,0.2,
,7/8/2020,1294,878,2275,2050,3862,2.5,1660,1325,5741,5928,11442,0.6,2205,2102,11208,12020,22976,0.1,3483,2710,20720,20674,41288,0.3,6584,4546,50884,49727,100153,0.4,6104,7543,112773,115745,227745,-0.1,10361,6070,222759,217457,440216,0.2,
,7/7/2020,691,740,1271,1326,2397,-0.5,2049,2049,5472,5753,10283,0,2829,2237,10549,11296,21288,0.5,3606,3138,20753,19605,40358,0.2,7038,4616,49984,48983,98120,0.4,6513,7676,112299,115268,226641,-0.1,10043,6672,222002,216841,438843,0.1,
,7/6/2020,913,556,1197,1171,2042,4.2,2326,1803,5395,5425,10380,0.9,2803,2651,11232,12060,22648,0.1,3249,2988,20139,19629,39768,0.1,5957,4831,49964,50230,99331,0.2,6311,7509,112496,115338,226825,-0.1,9881,6479,222384,216502,438886,0.1,
,7/3/2020,826,521,1296,1057,2061,2.6,2287,1877,5719,5574,10846,0.7,2788,3233,11201,11799,21987,-0.4,3287,3532,20394,19615,39567,-0.1,5856,4570,50520,50242,99746,0.2,6607,8047,113006,115685,227571,-0.1,9839,6749,222198,217086,439284,0.1,
,7/2/2020,781,681,1287,1276,2227,0.9,1812,2267,5945,6938,12532,-0.7,2220,4239,10650,12439,22238,-1.6,3688,3874,20464,20015,40125,-0.1,6143,4681,50545,50154,99988,0.3,6434,8124,112722,115681,227265,-0.1,9905,6561,222276,217170,439446,0.1,
,7/1/2020,701,849,1395,1647,2682,-1,1674,1734,5742,6567,12030,-0.1,2893,3724,12133,12602,24282,-0.6,4638,3182,21855,20174,41836,0.6,6623,4185,51278,50309,101007,0.4,6475,7744,112225,114801,225796,-0.1,10250,6333,222328,216897,439225,0.2,
,6/30/2020,1177,463,1486,1335,2425,5.8,1939,1715,5403,5951,11268,0.4,2951,4046,11586,12225,23439,-0.9,4762,2977,22428,20316,42690,0.8,6553,3379,51203,49795,100615,0.6,6830,8010,111463,114079,224183,-0.1,10315,6423,221883,216700,438583,0.2,
,6/29/2020,580,1286,992,1738,2544,-6.1,1607,2743,6299,7444,13156,-1.7,2755,3844,11599,12072,23275,-0.9,4572,2859,21878,20003,41881,0.8,6770,3653,51447,50409,101562,0.6,6678,8338,111108,113612,223231,-0.1,10228,6987,222018,216743,438761,0.1,
,6/24/2020,1252,1139,2322,2275,4500,0.6,1733,2221,6123,6421,11832,-0.8,2497,2526,11478,11055,22234,0,4753,2756,21886,19072,40958,0.9,6559,3421,52302,51215,103207,0.6,6322,7760,110786,112925,222759,-0.1,10191,7315,222393,216340,438733,0.1,
,6/23/2020,667,434,1044,874,1690,2.6,1402,2380,4877,5834,10342,-1.7,2448,2729,10434,9541,19491,-0.3,4957,3065,20331,18059,37725,0.9,6214,4326,51544,51497,102674,0.3,6806,7535,109386,111581,220678,-0.1,10753,7130,221141,214959,436100,0.2,
,6/22/2020,487,903,1053,1349,2128,-3.9,1941,2443,6391,6690,12437,-0.7,2451,2449,10163,9315,19160,0,4568,3078,20056,18014,37492,0.7,5838,3953,52570,52327,104501,0.3,6860,7360,109325,111531,220508,0,10449,7438,221050,215400,436450,0.1,
,6/19/2020,1123,1415,2027,2405,4169,-1.8,1630,2711,6193,6879,12315,-1.6,2671,2570,10877,9240,19607,0.1,4368,3137,19966,17674,37121,0.6,5107,4325,52854,53367,105851,0.1,6667,6715,110026,111912,221629,0,10366,6860,221886,215982,437868,0.1,
,6/18/2020,457,658,762,1017,1554,-2.5,1487,1741,5820,5664,11187,-0.4,1651,2326,9645,9334,18641,-0.7,4768,3101,18610,17088,35413,0.9,5422,4381,51925,52838,104427,0.2,6767,5828,110940,111709,222192,0.1,10679,7708,221583,215630,437213,0.1,
,6/17/2020,533,1223,1004,1632,2334,-5.5,1401,891,5674,5497,11150,0.9,2059,2179,10225,9523,19676,-0.1,5027,3085,18365,17007,34980,1.1,5160,3625,52803,53424,106227,0.3,6335,5342,111467,111671,223125,0.1,11054,8082,221410,215594,437004,0.1,
,6/16/2020,1475,1082,2840,2284,4597,1.8,2426,1369,6094,4680,10284,2,3307,2666,10838,9743,20048,0.6,6394,3094,18739,16465,34611,1.9,5833,3614,52529,53093,105622,0.4,6604,4822,112348,111703,224027,0.2,11850,7950,221343,214609,435952,0.2,
,6/15/2020,608,1044,804,1207,1721,-6,1391,1097,3884,3381,7163,0.7,4496,2686,10630,8814,18973,1.7,5555,2829,16920,15642,31866,1.7,5041,4032,51814,52902,104657,0.2,7551,4807,112383,111463,223584,0.2,11462,8463,219501,213681,433182,0.1,
,6/12/2020,944,557,1351,713,1869,4.7,2867,1276,5047,3536,7929,3.6,5596,2669,11691,9191,20175,2.8,6221,2803,17625,15856,32273,2.1,5974,3718,53381,53929,106785,0.4,7749,4361,113954,111493,225219,0.3,11560,8524,219730,213529,433259,0.1,
,6/11/2020,956,592,1306,956,1973,4,1676,1282,4515,4035,8469,0.9,4849,2550,10875,9055,19030,2.3,5179,2733,16641,16213,31927,1.5,5627,4047,54288,55465,109469,0.3,9275,4394,115591,112221,227756,0.4,11849,8653,220773,214086,434859,0.1,
,6/10/2020,992,714,1108,860,1511,3.9,1769,1540,4805,4255,8964,0.5,4852,2748,10804,9227,19016,2.1,5513,3127,17197,16839,32810,1.5,5265,4057,54842,56215,111057,0.2,11272,4398,116836,112736,229396,0.6,11708,8574,220586,214164,434750,0.1,
,6/9/2020,351,515,723,773,1456,-1.9,2173,2497,5087,5306,10027,-0.6,4420,2610,10126,9064,18431,1.9,5234,3100,17480,17154,33637,1.3,4673,4951,55831,57841,113672,0,12381,4374,118875,113293,231943,0.7,11571,8443,220594,214351,434945,0.1,
,6/8/2020,1270,884,1669,1159,2461,3.6,4043,2578,7188,5658,12047,2.3,4587,2698,10208,9125,18526,2,4983,3147,17476,17119,33686,1.1,4653,5179,57074,59484,116558,-0.1,12504,4418,119482,113332,232408,0.7,11510,8408,220649,214433,435082,0.1,
